ts,asset,funding_received,premium_gain,cost,net,cluster
2024-02-29,UNFIUSDT,0.016694639999999997,-0.0005935599999999999,0.02,-0.0038989200000000036,2024-02
2024-03-05,UNFIUSDT,0.01236783,0.00035923999999999993,0.02,-0.00727293,2024-03
2024-03-10,UNFIUSDT,0.01133438,-0.00102133,0.012,-0.0016869499999999996,2024-03
2024-10-17,UNFIUSDT,0.0015,-0.00011809,0.02,-0.01861809,2024-10
2025-09-24,USELESSUSDT,0.0019381900000000002,-0.00044507,0.012,-0.01050688,2025-09
2025-10-08,USELESSUSDT,0.0030831500000000006,-0.0008768700000000003,0.012,-0.009793719999999999,2025-10
2025-10-14,USELESSUSDT,0.00491224,-5.695e-05,0.012,-0.00714471,2025-10
2025-10-26,USELESSUSDT,0.00147562,0.00060232,0.012,-0.00992206,2025-10
2025-11-03,USELESSUSDT,0.0106158,0.00276378,0.012,0.00137958,2025-11
2025-11-17,USELESSUSDT,0.0031620599999999995,0.00019952,0.012,-0.00863842,2025-11
2026-03-13,USELESSUSDT,0.0038133,0.0,0.02,-0.016186700000000002,2026-03
2026-05-12,USELESSUSDT,0.0026221499999999997,1.951e-05,0.02,-0.01735834,2026-05
2026-06-03,USELESSUSDT,0.00257152,0.00255127,0.02,-0.01487721,2026-06
2026-06-30,USELESSUSDT,0.00178591,0.00201935,0.02,-0.01619474,2026-06
2024-03-03,USTCUSDT,0.01217016,-0.00031961,0.012,-0.00014945000000000062,2024-03
2024-03-09,USTCUSDT,0.012675470000000001,0.00032275,0.012,0.000998220000000001,2024-03
2026-07-31,USUSDT,0.00836184,,0.012,-0.0036381599999999997,2026-07
2026-08-06,USUSDT,0.008535590000000001,,0.012,-0.0034644099999999994,2026-08
2024-11-11,VANRYUSDT,0.0037965000000000004,-0.00048941,0.02,-0.01669291,2024-11
2025-02-19,VANRYUSDT,-0.0034797599999999997,0.00501401,0.02,-0.01846575,2025-02
2025-03-10,VANRYUSDT,-0.00944581,0.00110866,0.02,-0.028337150000000002,2025-03
2025-10-11,VELVETUSDT,0.00800147,-0.0018526899999999997,0.02,-0.013851220000000001,2025-10
2025-10-16,VELVETUSDT,0.00620457,0.00235596,0.02,-0.01143947,2025-10
2026-06-27,VELVETUSDT,0.011913759999999999,0.00229811,0.012,0.0022118699999999977,2026-06
2026-08-15,VELVETUSDT,0.006535610000000001,0.00030037,0.02,-0.013164019999999999,2026-08
2020-11-17,VETUSDT,0.0069158299999999995,0.0006449499999999998,0.02,-0.01243922,2020-11
2021-09-02,VETUSDT,0.009028210000000002,0.00058115,0.008,0.0016093600000000024,2021-09
2023-04-18,VETUSDT,0.00019286,0.00210668,0.012,-0.009700460000000001,2023-04
2025-07-20,VINEUSDT,0.00412677,-0.000363,0.02,-0.01623623,2025-07
2025-07-27,VINEUSDT,0.0020827,0.00072269,0.02,-0.01719461,2025-07
2025-10-04,VINEUSDT,0.0019346300000000001,0.0,0.02,-0.01806537,2025-10
2021-01-18,WAVESUSDT,0.010922850000000003,0.00198279,0.012,0.0009056400000000027,2021-01
2024-02-28,WIFUSDT,0.0432573,0.0014206600000000002,0.008,0.036677959999999996,2024-02
2024-03-04,WIFUSDT,0.02197313,0.00126084,0.008,0.01523397,2024-03
2024-11-16,WIFUSDT,0.00396738,0.00048329,0.008,-0.00354933,2024-11
2024-11-23,WIFUSDT,0.00357011,-1.3940000000000046e-05,0.008,-0.00444383,2024-11
2023-12-02,XEMUSDT,0.00448294,0.00111653,0.02,-0.01440053,2023-12
2020-07-24,XLMUSDT,0.00980708,0.00039531000000000006,0.012,-0.0017976100000000016,2020-07
2020-11-18,XLMUSDT,0.01410367,-0.00334596,0.02,-0.00924229,2020-11
2020-11-23,XLMUSDT,0.00783954,0.00334596,0.02,-0.0088145,2020-11
2021-01-18,XLMUSDT,0.009802789999999999,0.0013793,0.008,0.0031820899999999985,2021-01
2021-01-29,XLMUSDT,0.02155265,8.179999999999993e-06,0.008,0.01356083,2021-01
2021-02-03,XLMUSDT,0.02543691,0.0008108999999999998,0.008,0.01824781,2021-02
2021-04-06,XLMUSDT,0.01878716,0.0005441699999999999,0.008,0.01133133,2021-04
2021-09-01,XLMUSDT,0.01335647,-0.0006671699999999999,0.008,0.0046893,2021-09
2021-09-06,XLMUSDT,0.0020387,0.0009905499999999998,0.008,-0.00497075,2021-09
2020-03-22,XMRUSDT,0.00646469,-0.00633388,0.02,-0.019869190000000002,2020-03
2024-11-16,XMRUSDT,0.00486798,0.0009739899999999999,0.02,-0.01415803,2024-11
2024-11-23,XMRUSDT,0.00642067,0.0007912100000000001,0.02,-0.01278812,2024-11
2024-11-30,XMRUSDT,0.022498450000000003,0.00215417,0.02,0.004652620000000003,2024-11
2024-12-05,XMRUSDT,0.015323139999999999,-0.0005849,0.02,-0.005261760000000001,2024-12
2025-03-04,XMRUSDT,0.00410013,0.00393867,0.012,-0.0039612000000000015,2025-03
2025-03-13,XMRUSDT,0.0034244399999999995,0.0,0.012,-0.008575560000000001,2025-03
2025-05-04,XMRUSDT,0.00606599,0.0,0.02,-0.01393401,2025-05
2025-08-08,XMRUSDT,0.004232329999999999,-0.0034213,0.02,-0.01918897,2025-08
2025-08-16,XMRUSDT,0.011376899999999999,-0.00117137,0.012,-0.0017944700000000011,2025-08
2025-09-24,XMRUSDT,0.00169536,0.00168198,0.02,-0.01662266,2025-09
2025-10-10,XMRUSDT,0.00133169,-0.00553887,0.012,-0.01620718,2025-10
2025-11-09,XMRUSDT,0.00268004,0.00226783,0.012,-0.00705213,2025-11
2026-08-22,XMRUSDT,0.00297955,0.0,0.012,-0.00902045,2026-08
2026-08-28,XMRUSDT,0.00776952,0.00093365,0.012,-0.0032968300000000006,2026-08
2026-09-04,XMRUSDT,0.00729767,0.00197268,0.012,-0.00272965,2026-09
2025-11-15,XNYUSDT,0.0025801,0.0,0.02,-0.017419900000000002,2025-11
2020-02-12,XRPUSDT,0.01470807,-0.00048697000000000004,0.012,0.0022211,2020-02
2021-08-30,XRPUSDT,0.008381930000000001,-0.00028421999999999996,0.008,9.771000000000085e-05,2021-08
2021-10-16,XRPUSDT,0.00638123,0.00039547,0.008,-0.0012233,2021-10
2020-06-02,XTZUSDT,0.00415375,-0.0007829,0.012,-0.00862915,2020-06
2020-07-25,XTZUSDT,0.01707231,0.0018661700000000001,0.012,0.00693848,2020-07
2020-08-04,XTZUSDT,0.01513194,-0.0005131200000000002,0.012,0.002618819999999999,2020-08
2020-08-10,XTZUSDT,0.01806371,-0.00020122,0.012,0.0058624900000000014,2020-08
2020-08-17,XTZUSDT,0.00702517,0.00034357,0.012,-0.004631260000000001,2020-08
2021-01-29,XTZUSDT,0.01675723,-0.00075782,0.012,0.003999410000000002,2021-01
2021-10-16,XTZUSDT,0.00583689,-0.00031284999999999993,0.008,-0.00247596,2021-10
2021-01-19,YFIIUSDT,0.00510371,-0.00022865,0.012,-0.007124940000000001,2021-01
2020-12-17,YFIUSDT,0.00920385,0.00056612,0.008,0.0017699699999999992,2020-12
2021-01-09,YFIUSDT,0.00969886,0.0005185599999999999,0.008,0.0022174199999999995,2021-01
2021-01-30,YFIUSDT,0.02909246,0.0013189000000000002,0.008,0.02241136,2021-01
2021-02-04,YFIUSDT,0.02923001,-0.0019045499999999999,0.008,0.01932546,2021-02
2020-07-28,ZECUSDT,0.0103293,-0.0006203700000000001,0.02,-0.010291070000000001,2020-07
2021-02-03,ZENUSDT,0.030546390000000003,-0.0042975800000000005,0.02,0.006248810000000004,2021-02
2021-08-21,ZENUSDT,0.00572865,0.00040562000000000004,0.012,-0.00586573,2021-08
2023-01-17,ZENUSDT,0.00215367,-0.00064179,0.02,-0.01848812,2023-01
2023-02-02,ZENUSDT,0.0037830500000000005,-0.00037832999999999996,0.012,-0.00859528,2023-02
2025-04-18,ZEREBROUSDT,0.00908344,-0.00082389,0.012,-0.003740450000000001,2025-04
2025-04-23,ZEREBROUSDT,0.00469521,0.00210037,0.012,-0.00520442,2025-04
2025-08-07,ZEREBROUSDT,0.00341742,-0.00017535999999999995,0.02,-0.01675794,2025-08
2025-08-13,ZEREBROUSDT,0.00302846,-0.00067144,0.02,-0.01764298,2025-08
2025-09-05,ZEREBROUSDT,0.00566555,0.00029659,0.02,-0.01403786,2025-09
2025-09-13,ZEREBROUSDT,0.0047777,0.0028591200000000006,0.02,-0.01236318,2025-09
2025-09-18,ZEREBROUSDT,0.00811668,6.460000000000016e-06,0.02,-0.011876860000000001,2025-09
2024-11-11,ZETAUSDT,0.0032980199999999996,0.0,0.012,-0.008701980000000002,2024-11
2024-11-19,ZETAUSDT,0.008137120000000001,-0.00059479,0.012,-0.004457669999999999,2024-11
2024-11-24,ZETAUSDT,0.00466528,0.00052823,0.012,-0.00680649,2024-11
2024-12-01,ZETAUSDT,0.01441968,7.019999999999997e-05,0.012,0.00248988,2024-12
2024-12-06,ZETAUSDT,0.005605829999999999,0.00223778,0.012,-0.004156390000000001,2024-12
2020-08-10,ZILUSDT,0.01956887,0.0012039,0.02,0.000772769999999999,2020-08
2024-11-09,ZILUSDT,0.00246613,0.0,0.02,-0.01753387,2024-11
2024-11-19,ZKUSDT,0.00332627,0.00027022,0.012,-0.00840351,2024-11
2020-08-10,ZRXUSDT,0.019459380000000002,0.00204728,0.02,0.00150666,2020-08
2021-02-11,ZRXUSDT,0.03250139,0.00235477,0.02,0.014856159999999997,2021-02
2023-11-12,ZRXUSDT,0.00621352,0.0016173099999999998,0.012,-0.00416917,2023-11
2026-05-18,币安人生USDT,0.00261352,0.00059257,0.012,-0.00879391,2026-05
2026-05-29,币安人生USDT,0.0060842000000000005,0.00063899,0.012,-0.00527681,2026-05
2026-05-10,我踏马来了USDT,0.00365055,0.0,0.02,-0.01634945,2026-05
2026-04-16,龙虾USDT,0.00936181,0.00225457,0.02,-0.008383620000000001,2026-04
2026-08-26,龙虾USDT,0.01789512,0.002424,0.02,0.0003191199999999991,2026-08
