date,f_btc,f_alt,alt_coverage,p_level,frac_hot_180,frac_cold_180,struct_hot,early_hot,struct_cold,score_raw,funding_regime_long,regime_bucket
2025-06-09,0.0013299999999999,0.003739649484536,0.8818181818181818,0.618421052631579,0.2549019607843137,0.2549019607843137,0.43666150670794635,0.3635190918472653,0.2549019607843137,0.07647058823529407,0.4362745098039216,GREEN
2025-06-10,0.0083856666666666,0.008188,0.8818181818181818,0.8954248366013072,0.2532467532467532,0.2532467532467532,0.5743357949240302,0.6421780833545541,0.2532467532467532,0.07597402597402594,0.4366883116883117,AMBER
2025-06-11,0.0067723333333333,0.0076876597938144,0.8818181818181818,0.8636363636363636,0.25161290322580643,0.25161290322580643,0.557624633431085,0.6120234604105572,0.25161290322580643,0.07548387096774187,0.4370967741935484,AMBER
2025-06-12,0.0054743333333333,0.0031298144329896,0.8818181818181818,0.5548387096774193,0.25,0.25,0.40241935483870966,0.30483870967741933,0.25,0.075,0.4375,AMBER
2025-06-13,0.0035646666666666,-0.0004847560137457,0.8818181818181818,0.24358974358974358,0.25477707006369427,0.25477707006369427,0.2491834068267189,0.0,0.25477707006369427,0.07307692307692305,0.4391025641025641,AMBER
2025-06-14,0.0017236666666666,0.0021061821305841,0.8818181818181818,0.43312101910828027,0.25316455696202533,0.25316455696202533,0.3431427880351528,0.17995646214625494,0.25316455696202533,0.07594936708860762,0.43670886075949356,AMBER
2025-06-15,0.0066133333333333,0.0027291305841924,0.8818181818181818,0.5063291139240507,0.25157232704402516,0.25157232704402516,0.3789507204840379,0.2547567868800255,0.25157232704402516,0.07547169811320752,0.4371069182389937,AMBER
2025-06-16,0.0026353333333333,0.0055695429553264,0.8818181818181818,0.7421383647798742,0.25,0.25,0.4960691823899371,0.49213836477987416,0.25,0.07499999999999998,0.4375,AMBER
2025-06-17,0.0047636666666666,0.0050825326460481,0.8818181818181818,0.725,0.2546583850931677,0.2546583850931677,0.48982919254658386,0.4703416149068323,0.2546583850931677,0.0763975155279503,0.4363354037267081,GREEN
2025-06-18,0.0044176666666666,0.0024841615120274,0.8818181818181818,0.45962732919254656,0.25308641975308643,0.25308641975308643,0.3563568744728165,0.20654090943946013,0.25308641975308643,0.07592592592592595,0.43672839506172834,AMBER
2025-06-19,0.0043303333333333,0.0030643333333333,0.8818181818181818,0.5432098765432098,0.25153374233128833,0.25153374233128833,0.3973718094372491,0.2916761342119215,0.25153374233128833,0.07546012269938647,0.43711656441717794,AMBER
2025-06-20,0.0065213333333333,0.0033781615120274,0.8818181818181818,0.5828220858895705,0.25,0.25,0.41641104294478526,0.3328220858895705,0.25,0.075,0.4375,AMBER
2025-06-21,0.004608,0.0004252577319587,0.8818181818181818,0.2926829268292683,0.2545454545454545,0.2545454545454545,0.27361419068736137,0.038137472283813756,0.2545454545454545,0.07636363636363633,0.4363636363636364,GREEN
2025-06-22,0.0046426666666666,-0.0007098384879725,0.8818181818181818,0.21212121212121213,0.25301204819277107,0.25301204819277107,0.23256663015699158,0.0,0.25301204819277107,0.06363636363636362,0.446969696969697,RED
2025-06-23,0.0005963333333333,0.0016178144329896,0.8818181818181818,0.3855421686746988,0.25149700598802394,0.25149700598802394,0.3185195873313614,0.13404516268667488,0.25149700598802394,0.07544910179640717,0.437125748502994,AMBER
2025-06-24,0.001266,0.0046512680412371,0.8818181818181818,0.7065868263473054,0.25,0.25,0.4782934131736527,0.4565868263473054,0.25,0.07499999999999998,0.4375,AMBER
2025-06-25,-0.0001226666666666,0.0036951821305841,0.8818181818181818,0.625,0.25443786982248523,0.25443786982248523,0.4397189349112426,0.37056213017751477,0.25443786982248523,0.07633136094674552,0.43639053254437876,GREEN
2025-06-26,0.0011576666666666,0.0024096735395189,0.8818181818181818,0.4556213017751479,0.2529411764705882,0.2529411764705882,0.3542812391228681,0.2026801253045597,0.2529411764705882,0.07588235294117648,0.43676470588235294,AMBER
2025-06-27,2.1666666666666725e-05,0.001728649484536,0.8818181818181818,0.38823529411764707,0.25146198830409355,0.25146198830409355,0.3198486412108703,0.13677330581355351,0.25146198830409355,0.07543859649122805,0.4371345029239766,AMBER
2025-06-28,0.0036193333333333,0.0028326804123711,0.8818181818181818,0.5146198830409356,0.25,0.25,0.3823099415204678,0.26461988304093564,0.25,0.075,0.4375,AMBER
2025-06-29,0.0048916666666666,0.0044704673539518,0.8818181818181818,0.6802325581395349,0.2543352601156069,0.2543352601156069,0.4672839091275709,0.42589729802392795,0.2543352601156069,0.0763005780346821,0.43641618497109824,GREEN
2025-06-30,0.004046,0.0050598900343642,0.8818181818181818,0.7341040462427746,0.25287356321839083,0.25287356321839083,0.4934888047305827,0.48123048302438376,0.25287356321839083,0.07586206896551728,0.4367816091954022,AMBER
2025-07-01,0.004408,0.0022280343642611,0.8818181818181818,0.42528735632183906,0.25142857142857145,0.25142857142857145,0.3383579638752052,0.17385878489326761,0.25142857142857145,0.07542857142857143,0.43714285714285717,AMBER
2025-07-02,0.0020183333333333,0.0051470515463917,0.8818181818181818,0.7428571428571429,0.25,0.25,0.49642857142857144,0.4928571428571429,0.25,0.07500000000000001,0.4374999999999999,AMBER
2025-07-03,0.004767,0.0066870343642611,0.8818181818181818,0.8295454545454546,0.2542372881355932,0.2542372881355932,0.5418913713405239,0.5753081664098614,0.2542372881355932,0.07627118644067796,0.43644067796610164,AMBER
2025-07-04,0.0055856666666666,-0.0007335360824742,0.8818181818181818,0.1977401129943503,0.25280898876404495,0.25280898876404495,0.22527455087919762,0.0,0.25280898876404495,0.05932203389830508,0.4505649717514124,RED
2025-07-05,0.0036623333333333,0.0009761168384879,0.8818181818181818,0.3089887640449438,0.25139664804469275,0.25139664804469275,0.2801927060448183,0.05759211600025105,0.25139664804469275,0.07541899441340781,0.4371508379888268,AMBER
2025-07-06,0.0046526666666666,0.0027744982817869,0.8818181818181818,0.5139664804469274,0.25,0.25,0.3819832402234637,0.2639664804469274,0.25,0.075,0.4375,AMBER
2025-07-07,0.0060396666666666,5.829896907216543e-05,0.8818181818181818,0.25555555555555554,0.2541436464088398,0.2541436464088398,0.25484960098219767,0.0014119091467157396,0.2541436464088398,0.07624309392265194,0.43646408839779005,AMBER
2025-07-08,0.0043316666666666,-0.0013273230240549,0.8818181818181818,0.16574585635359115,0.2541436464088398,0.2541436464088398,0.2099447513812155,0.0,0.2541436464088398,0.04972375690607736,0.45856353591160226,RED
2025-07-09,0.0052469999999999,0.0044059450171821,0.8818181818181818,0.6593406593406593,0.24861878453038674,0.2541436464088398,0.45397972193552305,0.41072187481027256,0.2541436464088398,0.07292817679558011,0.4392265193370165,AMBER
2025-07-10,0.004132,0.0075075360824742,0.8818181818181818,0.8633879781420765,0.2430939226519337,0.2541436464088398,0.553240950397005,0.6202940554901428,0.2541436464088398,0.06961325966850823,0.4419889502762431,AMBER
2025-07-11,0.0098723333333333,0.0108194226804123,0.8818181818181818,0.9891304347826086,0.2430939226519337,0.2596685082872928,0.6161121787172712,0.7460365121306749,0.2596685082872928,0.06795580110497243,0.4433701657458563,AMBER
2025-07-12,0.0082113333333333,0.0088581580756013,0.8818181818181818,0.9243243243243243,0.2430939226519337,0.2541436464088398,0.583709123488129,0.6812304016723907,0.2541436464088398,0.0696132596685082,0.4419889502762432,AMBER
2025-07-13,0.0074263333333333,0.0087010481099656,0.8818181818181818,0.9139784946236559,0.2430939226519337,0.2541436464088398,0.5785362086377948,0.6708845719717222,0.2541436464088398,0.06961325966850826,0.4419889502762431,AMBER
2025-07-14,0.012468,0.0094038144329896,0.8818181818181818,0.93048128342246,0.23756906077348067,0.2541436464088398,0.5840251720979703,0.6929122226489792,0.2541436464088398,0.06629834254143646,0.44475138121546964,AMBER
2025-07-15,0.011967,0.0083743711340206,0.8818181818181818,0.8882978723404256,0.23756906077348067,0.2596685082872928,0.5629334665569531,0.650728811566945,0.2596685082872928,0.06464088397790055,0.44613259668508287,RED
2025-07-16,0.012862,0.0116069243986254,0.8818181818181818,0.9947089947089947,0.23756906077348067,0.2596685082872928,0.6161390277412376,0.757139933935514,0.2596685082872928,0.06464088397790055,0.44613259668508287,RED
2025-07-17,0.011561,0.0138591855670103,0.8818181818181818,0.9947368421052631,0.23204419889502761,0.2596685082872928,0.6133905205001454,0.7626926432102356,0.2596685082872928,0.06132596685082878,0.44889502762430933,RED
2025-07-18,0.0108596666666666,0.019784855670103,0.8818181818181818,1.0,0.2265193370165746,0.2596685082872928,0.6132596685082873,0.7734806629834254,0.2596685082872928,0.0580110497237569,0.4516574585635359,RED
2025-07-19,0.0102853333333333,0.0116390171821305,0.8818181818181818,0.984375,0.2265193370165746,0.26519337016574585,0.6054471685082873,0.7578556629834254,0.26519337016574585,0.056353591160220984,0.4530386740331491,RED
2025-07-20,0.01092,0.0151750412371134,0.8818181818181818,0.9896373056994818,0.22099447513812154,0.26519337016574585,0.6053158904188016,0.7686428305613603,0.26519337016574585,0.05303867403314913,0.4558011049723757,RED
2025-07-21,0.0108286666666666,0.0197153883161512,0.8818181818181818,0.9948453608247423,0.2154696132596685,0.26519337016574585,0.6051574870422054,0.7793757475650738,0.26519337016574585,0.04972375690607736,0.45856353591160226,RED
2025-07-22,0.0141696666666666,0.0146000721649484,0.8818181818181818,0.9846153846153847,0.20994475138121546,0.26519337016574585,0.5972800679983,0.7746706332341692,0.26519337016574585,0.04640883977900548,0.46132596685082883,RED
2025-07-23,0.011665,0.0125207010309278,0.8818181818181818,0.9744897959183674,0.20994475138121546,0.27071823204419887,0.5922172736497914,0.7645450445371519,0.27071823204419887,0.04475138121546959,0.46270718232044195,RED
2025-07-24,0.0111609999999999,0.0068708865979381,0.8818181818181818,0.7766497461928934,0.20441988950276244,0.27071823204419887,0.49053481784782793,0.5722298566901309,0.27071823204419887,0.04143646408839785,0.4654696132596684,RED
2025-07-25,0.0141529999999999,0.0083297800687285,0.8818181818181818,0.8484848484848485,0.20441988950276244,0.27071823204419887,0.5264523689938054,0.644064958982086,0.27071823204419887,0.04143646408839782,0.4654696132596684,RED
2025-07-26,0.0116023333333333,0.008521470790378,0.8818181818181818,0.8542713567839196,0.20441988950276244,0.27071823204419887,0.529345623143341,0.6498514672811572,0.27071823204419887,0.04143646408839777,0.4654696132596685,RED
2025-07-27,0.0100506666666666,0.0094232783505154,0.8818181818181818,0.895,0.20994475138121546,0.27624309392265195,0.5524723756906077,0.6850552486187845,0.27624309392265195,0.04309392265193365,0.4640883977900553,RED
2025-07-28,0.0114046666666666,0.0088797903780068,0.8818181818181818,0.8805970149253731,0.20994475138121546,0.27624309392265195,0.5452708831532943,0.6706522635441576,0.27624309392265195,0.04309392265193371,0.4640883977900553,RED
2025-07-29,0.009807,0.0069804982817869,0.8818181818181818,0.7673267326732673,0.20441988950276244,0.27624309392265195,0.4858733110880149,0.5629068431705049,0.27624309392265195,0.03977900552486188,0.46685082872928174,RED
2025-07-30,0.0088589999999999,0.0061239450171821,0.8818181818181818,0.729064039408867,0.20441988950276244,0.27624309392265195,0.46674196445581473,0.5246441499061045,0.27624309392265195,0.03977900552486188,0.46685082872928174,RED
2025-07-31,0.0074473333333333,0.0049595876288659,0.8818181818181818,0.6519607843137255,0.20994475138121546,0.27624309392265195,0.4309527678474705,0.44201603293251,0.27624309392265195,0.04309392265193371,0.4640883977900553,RED
2025-08-01,0.0058163333333333,0.0047610927835051,0.8818181818181818,0.6341463414634146,0.20994475138121546,0.27071823204419887,0.42204554642231507,0.42420159008219915,0.27071823204419887,0.04475138121546965,0.46270718232044195,RED
2025-08-02,0.0062926666666666,0.0051086082474226,0.8818181818181818,0.6747572815533981,0.20994475138121546,0.26519337016574585,0.4423510164673068,0.4648125301721826,0.26519337016574585,0.046408839779005534,0.4613259668508287,RED
2025-08-03,0.0045,0.0046985704467353,0.8818181818181818,0.6280193236714976,0.20994475138121546,0.2596685082872928,0.41898203752635654,0.4180745722902821,0.2596685082872928,0.048066298342541475,0.4599447513812154,RED
2025-08-04,0.0079613333333333,0.0056610034364261,0.8818181818181818,0.6971153846153846,0.2154696132596685,0.2596685082872928,0.45629249893752655,0.48164577135571607,0.2596685082872928,0.0513812154696133,0.4571823204419889,RED
2025-08-05,0.0085463333333333,0.0055722508591065,0.8818181818181818,0.6889952153110048,0.2154696132596685,0.2541436464088398,0.45223241428533667,0.4735256020513363,0.2541436464088398,0.053038674033149186,0.4558011049723757,RED
2025-08-06,0.0073393333333333,0.0063839175257731,0.8818181818181818,0.7380952380952381,0.2154696132596685,0.24861878453038674,0.4767824256774533,0.5226256248355696,0.24861878453038674,0.0546961325966851,0.45441988950276235,RED
2025-08-07,0.0051569999999999,0.0084063161512027,0.8818181818181818,0.8530805687203792,0.2154696132596685,0.24861878453038674,0.5342750909900238,0.6376109554607107,0.24861878453038674,0.054696132596685015,0.45441988950276246,RED
2025-08-08,0.0083036666666666,0.0081929312714776,0.8818181818181818,0.8349056603773585,0.22099447513812154,0.24861878453038674,0.52795006775774,0.6139111852392369,0.24861878453038674,0.05801104972375687,0.451657458563536,RED
2025-08-09,0.009805,0.0101202542955326,0.8818181818181818,0.9248826291079812,0.22099447513812154,0.24861878453038674,0.5729385521230514,0.7038881539698597,0.24861878453038674,0.05801104972375695,0.4516574585635359,RED
2025-08-10,0.011906,0.0098414982817869,0.8818181818181818,0.9205607476635514,0.22099447513812154,0.2430939226519337,0.5707776114008365,0.6995662725254299,0.2430939226519337,0.05966850828729278,0.45027624309392267,RED
2025-08-11,0.0097213333333333,0.0080449518900343,0.8818181818181818,0.8093023255813954,0.22099447513812154,0.2430939226519337,0.5151484003597584,0.5883078504432738,0.2430939226519337,0.05966850828729278,0.45027624309392267,RED
2025-08-12,0.0100686666666666,0.0084382233676975,0.8818181818181818,0.8472222222222222,0.2265193370165746,0.23756906077348067,0.5368707796193984,0.6207028852056476,0.23756906077348067,0.0646408839779006,0.44613259668508287,RED
2025-08-13,0.0125543333333333,0.0075732474226804,0.8818181818181818,0.783410138248848,0.2265193370165746,0.23756906077348067,0.5049647376327113,0.5568908012322734,0.23756906077348067,0.06464088397790055,0.44613259668508287,RED
2025-08-14,0.010575,0.0035651099656357,0.8818181818181818,0.5091743119266054,0.2265193370165746,0.23204419889502761,0.36784682447159,0.2826549749100309,0.23204419889502761,0.06629834254143645,0.44475138121546964,AMBER
2025-08-15,0.0084786666666666,0.0031053092783505,0.8818181818181818,0.4657534246575342,0.2265193370165746,0.2265193370165746,0.3461363808370544,0.23923408764095963,0.2265193370165746,0.06795580110497237,0.4433701657458564,AMBER
2025-08-16,0.0059543333333333,0.003130295532646,0.8818181818181818,0.4727272727272727,0.23204419889502761,0.2265193370165746,0.3523857358111502,0.2406830738322451,0.2265193370165746,0.0712707182320442,0.44060773480662985,AMBER
2025-08-17,0.0062223333333333,0.0068649553264604,0.8818181818181818,0.746606334841629,0.23204419889502761,0.22099447513812154,0.4893252668683283,0.5145621359466014,0.22099447513812154,0.07292817679558009,0.4392265193370166,AMBER
2025-08-18,0.0043356666666666,0.0028827457044673,0.8818181818181818,0.4369369369369369,0.23204419889502761,0.2154696132596685,0.33449056791598225,0.2048927380419093,0.2154696132596685,0.074585635359116,0.4378453038674033,AMBER
2025-08-19,0.0064216666666666,-0.0001593436426116,0.8818181818181818,0.18834080717488788,0.23204419889502761,0.2154696132596685,0.21019250303495773,0.0,0.2154696132596685,0.06147461784307409,0.4487711517974383,RED
2025-08-20,0.0071136666666666,0.0028347457044673,0.8818181818181818,0.4330357142857143,0.23756906077348067,0.22099447513812154,0.3353023875295975,0.19546665351223363,0.22099447513812154,0.07624309392265194,0.43646408839779005,AMBER
2025-08-21,0.010145,0.000750883161512,0.8818181818181818,0.24888888888888888,0.23756906077348067,0.22099447513812154,0.24322897483118477,0.011319828115408215,0.22099447513812154,0.07624309392265194,0.43646408839779005,AMBER
2025-08-22,0.0097556666666666,0.0049075567010309,0.8818181818181818,0.6194690265486725,0.23756906077348067,0.22099447513812154,0.4285190436610766,0.38189996577519186,0.22099447513812154,0.07624309392265194,0.43646408839779005,AMBER
2025-08-23,0.0111163333333333,0.0086533505154639,0.8818181818181818,0.8590308370044053,0.23756906077348067,0.2154696132596685,0.548299948888943,0.6214617762309247,0.2154696132596685,0.07790055248618785,0.4350828729281767,GREEN
2025-08-24,0.0120553333333333,0.0087681374570446,0.8818181818181818,0.8771929824561403,0.2430939226519337,0.2154696132596685,0.560143452554037,0.6340990598042067,0.2154696132596685,0.08121546961325962,0.43232044198895025,GREEN
2025-08-25,0.0098423333333333,-0.007191914089347,0.8818181818181818,0.039301310043668124,0.2430939226519337,0.2154696132596685,0.1411976163478009,0.0,0.2154696132596685,0.020077685830779984,0.4832685951410167,RED
2025-08-26,0.007168,0.003375676975945,0.8818181818181818,0.4956521739130435,0.2430939226519337,0.2154696132596685,0.3693730482824886,0.2525582512611098,0.2154696132596685,0.08121546961325969,0.43232044198895025,GREEN
2025-08-27,0.006798,0.0013977766323024,0.8818181818181818,0.2943722943722944,0.2430939226519337,0.2154696132596685,0.26873310851211407,0.051278371720360705,0.2154696132596685,0.08121546961325966,0.43232044198895025,GREEN
2025-08-28,0.0083229999999999,0.0039250584192439,0.8818181818181818,0.5431034482758621,0.24861878453038674,0.22099447513812154,0.39586111640312444,0.29448466374547533,0.22099447513812154,0.08287292817679558,0.430939226519337,GREEN
2025-08-29,0.0074293333333333,0.0024458109965635,0.8818181818181818,0.38197424892703863,0.24861878453038674,0.22099447513812154,0.3152965167287127,0.13335546439665188,0.22099447513812154,0.08287292817679556,0.430939226519337,GREEN
2025-08-30,0.0075543333333333,-0.0021767491408934,0.8818181818181818,0.11538461538461539,0.24861878453038674,0.22099447513812154,0.18200169995750107,0.0,0.22099447513812154,0.04290267743306418,0.4642477688057798,RED
2025-08-31,0.007469,-0.0062890240549828,0.8818181818181818,0.05531914893617021,0.24861878453038674,0.22099447513812154,0.15196896673327848,0.0,0.22099447513812154,0.024883037498530616,0.47926413541789115,RED
2025-09-01,0.0090743333333333,-0.0038366013745704,0.8818181818181818,0.08898305084745763,0.2541436464088398,0.22099447513812154,0.1715633486281487,0.0,0.22099447513812154,0.03663966663545276,0.469466944470456,RED
2025-09-02,0.007442,0.0013035326460481,0.8818181818181818,0.29535864978902954,0.2541436464088398,0.22099447513812154,0.27475114809893464,0.04121500338018974,0.22099447513812154,0.08618784530386739,0.42817679558011057,GREEN
2025-09-03,0.0047176666666666,0.0051067869415807,0.8818181818181818,0.6596638655462185,0.2541436464088398,0.22099447513812154,0.45690375597752914,0.4055202191373787,0.22099447513812154,0.08618784530386739,0.42817679558011057,GREEN
2025-09-04,0.0065093333333333,0.001692470790378,0.8818181818181818,0.3263598326359833,0.2541436464088398,0.2154696132596685,0.29025173952241157,0.07221618622714349,0.2154696132596685,0.08784530386740336,0.42679558011049723,GREEN
2025-09-05,0.0078436666666666,0.0057672164948453,0.8818181818181818,0.6875,0.2596685082872928,0.2154696132596685,0.4735842541436464,0.4278314917127072,0.2154696132596685,0.09116022099447513,0.42403314917127066,GREEN
2025-09-06,0.0069056666666666,0.0061026426116838,0.8818181818181818,0.7095435684647303,0.2596685082872928,0.20994475138121546,0.48460603837601157,0.4498750601774375,0.20994475138121546,0.09281767955801104,0.42265193370165743,GREEN
2025-09-07,0.0082456666666666,0.006920914089347,0.8818181818181818,0.7603305785123967,0.2596685082872928,0.20441988950276244,0.5099995433998448,0.5006620702251039,0.20441988950276244,0.09447513812154695,0.4212707182320442,GREEN
2025-09-08,0.007165,0.0070415463917525,0.8818181818181818,0.7736625514403292,0.2596685082872928,0.20441988950276244,0.516665529863811,0.5139940431530364,0.20441988950276244,0.0944751381215469,0.4212707182320443,GREEN
2025-09-09,0.0090239999999999,0.0087524398625429,0.8818181818181818,0.8770491803278688,0.26519337016574585,0.20441988950276244,0.5711212752468073,0.611855810162123,0.20441988950276244,0.09779005524861872,0.41850828729281775,GREEN
2025-09-10,0.00729,0.0087921580756013,0.8818181818181818,0.8816326530612245,0.26519337016574585,0.20441988950276244,0.5734130116134852,0.6164392828954787,0.20441988950276244,0.09779005524861878,0.41850828729281775,GREEN
2025-09-11,0.0044633333333333,0.0093431958762886,0.8818181818181818,0.8943089430894309,0.26519337016574585,0.20441988950276244,0.5797511566275884,0.629115572923685,0.20441988950276244,0.09779005524861875,0.41850828729281775,GREEN
2025-09-12,0.0041716666666666,0.0097073402061855,0.8818181818181818,0.9190283400809717,0.26519337016574585,0.19889502762430938,0.5921108551233587,0.6538349699152258,0.19889502762430938,0.09944751381215464,0.4171270718232044,GREEN
2025-09-13,0.0066496666666666,0.0133167525773195,0.8818181818181818,0.9798387096774194,0.27071823204419887,0.20441988950276244,0.6252784708608091,0.7091204776332205,0.20441988950276244,0.10110497237569055,0.4157458563535912,GREEN
2025-09-14,0.007595,0.0097146151202749,0.8818181818181818,0.9196787148594378,0.27071823204419887,0.20441988950276244,0.5951984734518183,0.6489604828152389,0.20441988950276244,0.10110497237569058,0.4157458563535912,GREEN
2025-09-15,0.0074053333333333,0.0054291752577319,0.8818181818181818,0.648,0.27071823204419887,0.20441988950276244,0.45935911602209945,0.37728176795580115,0.20441988950276244,0.1011049723756906,0.4157458563535912,GREEN
2025-09-16,0.006213,0.0061973058419243,0.8818181818181818,0.701195219123506,0.27071823204419887,0.20441988950276244,0.48595672558385244,0.43047698707930715,0.20441988950276244,0.1011049723756906,0.4157458563535912,GREEN
2025-09-17,0.0070229999999999,0.0075135154639175,0.8818181818181818,0.7738095238095238,0.27624309392265195,0.20994475138121546,0.5250263088660879,0.4975664298868719,0.20994475138121546,0.10276243093922655,0.41436464088397784,GREEN
2025-09-18,0.0071383333333333,0.0117046323024054,0.8818181818181818,0.9723320158102767,0.27624309392265195,0.20994475138121546,0.6242875548664644,0.6960889218876247,0.20994475138121546,0.10276243093922657,0.41436464088397784,GREEN
2025-09-19,0.0072136666666666,0.0089969312714776,0.8818181818181818,0.8779527559055118,0.27624309392265195,0.20994475138121546,0.5770979249140819,0.6017096619828599,0.20994475138121546,0.10276243093922649,0.41436464088397795,GREEN
2025-09-20,0.0045416666666666,0.0063543986254295,0.8818181818181818,0.6941176470588235,0.27624309392265195,0.20994475138121546,0.4851803704907377,0.41787455313617156,0.20994475138121546,0.10276243093922652,0.41436464088397784,GREEN
2025-09-21,0.0062836666666666,0.0082829106529209,0.8818181818181818,0.81640625,0.281767955801105,0.2154696132596685,0.5490871029005525,0.534638294198895,0.2154696132596685,0.10441988950276243,0.4129834254143646,GREEN
2025-09-22,0.0053676666666666,0.000205178694158,0.8818181818181818,0.2140077821011673,0.281767955801105,0.20994475138121546,0.24788786895113613,0.0,0.20994475138121546,0.08574929595631703,0.42854225336973584,GREEN
2025-09-23,0.0063823333333333,0.0058906597938144,0.8818181818181818,0.6550387596899225,0.281767955801105,0.20994475138121546,0.4684033577455138,0.37327080388881756,0.20994475138121546,0.10607734806629837,0.4116022099447514,GREEN
2025-09-24,0.004592,0.0061853092783505,0.8818181818181818,0.6911196911196911,0.281767955801105,0.20994475138121546,0.48644382346039805,0.4093517353185861,0.20994475138121546,0.10607734806629836,0.4116022099447514,GREEN
2025-09-25,0.007173,0.0051481718213058,0.8818181818181818,0.6192307692307693,0.287292817679558,0.20994475138121546,0.4532617934551636,0.33193795155121125,0.20994475138121546,0.10939226519337016,0.4088397790055248,GREEN
2025-09-26,0.005061,0.0075330103092783,0.8818181818181818,0.7739463601532567,0.287292817679558,0.20441988950276244,0.5306195889164074,0.4866535424736987,0.20441988950276244,0.11104972375690605,0.4074585635359116,GREEN
2025-09-27,0.0048153333333333,0.0038665326460481,0.8818181818181818,0.5076335877862596,0.287292817679558,0.19889502762430938,0.3974632027329088,0.22034077010670156,0.19889502762430938,0.112707182320442,0.40607734806629836,GREEN
2025-09-28,0.0046936666666666,-0.0039997800687285,0.8818181818181818,0.07984790874524715,0.287292817679558,0.19337016574585636,0.18357036321240258,0.0,0.19337016574585636,0.05213116820368464,0.4565573598302628,RED
2025-09-29,0.0033956666666666,0.004637501718213,0.8818181818181818,0.5643939393939394,0.292817679558011,0.19337016574585636,0.42860580947597526,0.2715762598359284,0.19337016574585636,0.11767955801104975,0.40193370165745845,GREEN
2025-09-30,0.006206,0.0050879037800687,0.8818181818181818,0.6075471698113207,0.292817679558011,0.1878453038674033,0.45018242468466585,0.3147294902533097,0.1878453038674033,0.11933701657458562,0.40055248618784534,GREEN
2025-10-01,0.0055963333333333,0.0074907731958762,0.8818181818181818,0.7593984962406015,0.292817679558011,0.18232044198895028,0.5261080878993063,0.4665808166825905,0.18232044198895028,0.12099447513812153,0.399171270718232,GREEN
2025-10-02,0.0061033333333333,0.0088690687285223,0.8818181818181818,0.8764044943820225,0.2983425414364641,0.18232044198895028,0.5873735179092433,0.5780619529455584,0.18232044198895028,0.12430939226519336,0.39640883977900554,GREEN
2025-10-03,0.0064056666666666,0.0087397113402061,0.8818181818181818,0.8582089552238806,0.30386740331491713,0.17679558011049723,0.5810381792693988,0.5543415519089635,0.17679558011049723,0.12928176795580107,0.39226519337016574,GREEN
2025-10-04,0.0080966666666666,0.0080123402061855,0.8818181818181818,0.7955390334572491,0.30939226519337015,0.1712707182320442,0.5524656493253096,0.4861467682638789,0.1712707182320442,0.1342541436464088,0.38812154696132606,GREEN
2025-10-05,0.0094646666666666,0.0077595051546391,0.8818181818181818,0.7851851851851852,0.30939226519337015,0.16574585635359115,0.5472887251892777,0.47579291999181506,0.16574585635359115,0.1359116022099448,0.3867403314917126,GREEN
2025-10-06,0.0067503333333333,0.0082713195876288,0.8818181818181818,0.8154981549815498,0.30939226519337015,0.16022099447513813,0.56244521008746,0.5061058897881796,0.16022099447513813,0.13756906077348066,0.3853591160220995,GREEN
2025-10-07,0.0076059999999999,0.0081801683848797,0.8818181818181818,0.8051470588235294,0.3149171270718232,0.15469613259668508,0.5600320929476763,0.49022993175170626,0.15469613259668508,0.14254143646408837,0.3812154696132597,GREEN
2025-10-08,0.0064983333333333,0.0059712646048109,0.8818181818181818,0.652014652014652,0.3149171270718232,0.15469613259668508,0.4834658895432376,0.33709752494282885,0.15469613259668508,0.14254143646408837,0.3812154696132597,GREEN
2025-10-09,0.005977,0.0064913883161512,0.8818181818181818,0.6970802919708029,0.3149171270718232,0.15469613259668508,0.505998709521313,0.3821631648989797,0.15469613259668508,0.1425414364640884,0.3812154696132597,GREEN
2025-10-10,0.0013296666666666,-0.044928206185567,0.8818181818181818,0.0,0.3149171270718232,0.15469613259668508,0.1574585635359116,0.0,0.15469613259668508,0.04806629834254143,0.4599447513812155,RED
2025-10-11,0.00699,-0.0268958350515463,0.8818181818181818,0.0036231884057971015,0.32044198895027626,0.15469613259668508,0.1620325886780367,0.0,0.15469613259668508,0.050810713427816484,0.4576577388101529,RED
2025-10-12,0.0022793333333333,-0.0193585945017182,0.8818181818181818,0.007220216606498195,0.32044198895027626,0.14917127071823205,0.16383110277838722,0.0,0.14917127071823205,0.053547280451562713,0.45537726629036435,RED
2025-10-13,0.0036153333333333,-0.0066963780068728,0.8818181818181818,0.06115107913669065,0.32044198895027626,0.143646408839779,0.19079653404348346,0.0,0.143646408839779,0.07138399777415635,0.440513335188203,AMBER
2025-10-14,0.003068,-0.0097875292096219,0.8818181818181818,0.02867383512544803,0.32044198895027626,0.14917127071823205,0.17455791203786214,0.0,0.14917127071823205,0.059983366007247664,0.45001386166062696,RED
2025-10-15,0.005007,-0.0060609931271477,0.8818181818181818,0.06785714285714285,0.32044198895027626,0.15469613259668508,0.19414956590370955,0.0,0.15469613259668508,0.0700808997632202,0.4415992501973165,AMBER
2025-10-16,0.004245,-0.0044979243986254,0.8818181818181818,0.099644128113879,0.32044198895027626,0.16022099447513813,0.21004305853207764,0.0,0.16022099447513813,0.07795953677670514,0.4350337193527457,GREEN
