decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated
2025-04-28,2025-05-05,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,BGB,PI,XMR,WBT,CBBTC,PEPE,APT,UNI,TAO,NEAR,ONDO,ICP,AAVE,KAS,ETC,TKX,VET",23,76.66666666666667,3.0451490683229814e-05,1.1114794099378882,Orange,Yellow,38.57142857142858,42.30769230769231,-0.0338271271619012,0.0062791205515278,0.0393228691980874,0.005514191632016,0.0080639546970553,0.4230769230769231,Q2: Weak,4840.273615167495,4653.118144220667,Rising,True,0.0393228691980874,0.0393228691980874
2025-05-05,2025-05-12,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,BGB,PI,WBT,CBBTC,PEPE,APT,UNI,TAO,NEAR,ONDO,AAVE,ICP,ETC,TKX,KAS,RENDER",23,76.66666666666667,4.590559006211181e-05,1.6755540372670807,Yellow,Yellow,52.142857142857146,53.84615384615385,0.2527978619135266,0.1877687688762306,-0.0672398657254589,0.1024890013202675,0.3867548931734779,0.5384615384615384,Q3: Neutral,4944.864995493268,4782.6337919364505,Rising,False,0.0,0.0
2025-05-12,2025-05-19,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,PI,DOT,LTC,XMR,PEPE,BGB,CBBTC,WBT,UNI,TAO,NEAR,APT,AAVE,ONDO,ICP,KAS,ETC,TKX,RENDER",23,76.66666666666667,6.597987577639751e-05,2.408265465838509,YellowGreen,YellowGreen,62.142857142857146,69.23076923076923,-0.0454038148934078,0.0086681664057134,0.0526607412399557,0.0195835803961132,-0.0168011329052194,0.6923076923076923,Q3: Neutral,4462.582550047437,4808.416667387812,Falling,False,0.0,0.0
2025-05-19,2025-05-26,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,BGB,PEPE,PI,CBBTC,WBT,TAO,UNI,AAVE,NEAR,APT,ONDO,KAS,TKX,ETC,ICP,VET",23,76.66666666666667,3.7622422360248446e-05,1.3732184161490684,Yellow,Yellow,45.0,44.230769230769226,0.0102396208162271,0.0285816363760872,0.0181758298371331,0.0267014587120386,0.0329687175922006,0.46153846153846156,Q2: Weak,4518.63722743724,4722.140597286206,Falling,False,0.0,0.0
2025-05-26,2025-06-02,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,SUI,LINK,XLM,BCH,HBAR,XMR,LTC,DOT,BGB,PEPE,PI,WBT,CBBTC,AAVE,TAO,UNI,NEAR,APT,ONDO,ICP,KAS,ETC,TKX,RENDER",23,76.66666666666667,5.0179689440993785e-05,1.8315586645962731,Yellow,YellowGreen,56.42857142857143,61.53846153846154,-0.0838800380631361,-0.0212432352310488,0.0607533691348135,-0.0289523426836945,-0.0032553178415424,0.6346153846153846,Q3: Neutral,4566.897102876559,4652.009284218102,Falling,False,0.0,0.0
2025-06-02,2025-06-09,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,SUI,LINK,XLM,BCH,HBAR,LTC,XMR,DOT,BGB,PEPE,PI,CBBTC,WBT,UNI,AAVE,TAO,APT,NEAR,JITOSOL,ONDO,ICP,ETC,TKX,KAS",22,73.33333333333333,1.6823506493506493e-05,0.614057987012987,Orange,Orange,29.28571428571429,32.69230769230769,-0.0088514147563304,-0.0036095682031987,0.0052281558975251,-0.0001679929073929,-0.0116399105600788,0.34615384615384615,Q2: Weak,4670.35836454244,4578.304554120804,Rising,True,0.0052281558975251,0.0052281558975251
2025-06-09,2025-06-16,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,SUI,LINK,XLM,BCH,HBAR,LTC,DOT,XMR,BGB,PEPE,CBBTC,PI,WBT,AAVE,UNI,TAO,APT,ICP,NEAR,JITOSOL,ONDO,ETC,TKX,KAS",22,73.33333333333333,2.7901298701298707e-05,1.018397402597403,Orange,Orange,37.142857142857146,38.46153846153847,-0.0099316965062086,0.0037586232693312,0.0135974539629096,-0.0013033460802708,0.0155698850850694,0.40384615384615385,Q2: Weak,4703.909886141712,4528.987467442324,Rising,True,0.0135974539629096,0.0135974539629096
2025-06-16,2025-06-23,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,STETH,ADA,SUI,BCH,LINK,XLM,LTC,HBAR,XMR,DOT,WBT,BGB,CBBTC,PEPE,PI,UNI,AAVE,TAO,ICP,APT,NEAR,JITOSOL,TKX,ETC,ONDO,KAS",22,73.33333333333333,3.834538961038961e-05,1.3996067207792209,Yellow,Yellow,45.71428571428572,50.0,-0.1148819986692897,-0.0689093869902211,0.0449471814367047,-0.0445448697965809,-0.1257599271087149,0.5192307692307693,Q3: Neutral,4736.987807220736,4605.958310554969,Rising,False,0.0,0.0
2025-06-23,2025-06-30,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,FTN,HBAR,ICP,JITOSOL,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,STETH,ADA,BCH,SUI,LINK,XLM,WBT,LTC,HBAR,XMR,DOT,BGB,CBBTC,PI,UNI,PEPE,AAVE,TAO,APT,ICP,JITOSOL,NEAR,ETC,TKX,ONDO,FTN",21,70.0,1.9228639455782318e-05,0.7018453401360545,Orange,Orange,30.714285714285715,34.61538461538461,0.1192276816860252,0.0894321584938643,-0.0302484288672582,0.0748025828266014,0.1235678350508111,0.36538461538461536,Q2: Weak,5053.738198075713,4683.826483830353,Rising,True,-0.0302484288672582,-0.0302484288672582
2025-06-30,2025-07-07,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,STETH,ADA,BCH,SUI,LINK,XLM,WBT,LTC,HBAR,XMR,BGB,DOT,CBBTC,UNI,PEPE,AAVE,PI,APT,TAO,NEAR,JITOSOL,ICP,ETC,ONDO,TKX,KAS",22,73.33333333333333,3.170545454545454e-05,1.157249090909091,Yellow,Yellow,40.71428571428572,44.230769230769226,-0.0232997049301424,0.0135203326313029,0.0361583727808243,0.0075517247038308,0.0274470844620711,0.46153846153846156,Q2: Weak,4806.692976997408,4763.905533739636,Rising,True,0.0361583727808243,0.0361583727808243
2025-07-07,2025-07-14,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,FTN,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,STETH,ADA,SUI,BCH,LINK,XLM,HBAR,LTC,WBT,XMR,CBBTC,BGB,DOT,UNI,AAVE,PEPE,PI,TAO,APT,JITOSOL,NEAR,ICP,ETC,ONDO,KAS,FTN",22,73.33333333333333,2.569896103896104e-05,0.938012077922078,Orange,Yellow,35.714285714285715,40.38461538461539,0.1534081292656578,0.1104749654827624,-0.0438820506605143,0.0906683241136958,0.1566904620105844,0.4230769230769231,Q2: Weak,4849.875219744894,4809.49126085754,Rising,True,-0.0438820506605143,-0.0438820506605143
2025-07-14,2025-07-21,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,STETH,ADA,XLM,SUI,LINK,HBAR,BCH,LTC,WBT,XMR,CBBTC,DOT,PEPE,BGB,UNI,AAVE,TAO,PI,APT,NEAR,ICP,ONDO,JITOSOL,ETC,ALGO,KAS",23,76.66666666666667,7.421130434782609e-05,2.7087126086956523,YellowGreen,Green,72.14285714285714,82.6923076923077,0.1261467736989882,0.0681785350681669,-0.0597162880217586,-0.0156201645930973,0.2637088342777836,0.8269230769230769,Q4: High,4720.634050650514,4832.85253639284,Falling,False,0.0,0.0
2025-07-21,2025-07-28,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ENA,ETC,HBAR,ICP,JITOSOL,KAS,LINK,LTC,NEAR,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,XLM,SUI,LINK,HBAR,BCH,LTC,DOT,UNI,WBT,CBBTC,XMR,PEPE,BGB,AAVE,TAO,ETC,NEAR,APT,PI,ONDO,ICP,ENA,JITOSOL,KAS",23,76.66666666666667,0.0001050244099378,3.83339096273292,Green,Green,85.0,92.3076923076923,0.0073242420701429,0.0213288734064459,0.0139074725513646,0.0184380863320072,0.0280740432468027,0.9230769230769231,Q4: High,4055.9874622712696,4738.3464907684,Falling,False,0.0,0.0
