date,strategy_return,btc_return,strategy_cumulative,btc_cumulative,w_BTC,w_ETH,w_SOL,w_BNB
2025-03-06,0.0,0.03771899323034544,0.5975666312662856,2.061239242838369,0.0,0.0,0.0,0.0
2025-03-07,0.0,-0.006651798711629353,0.5975666312662856,2.047528294298497,0.0,0.0,0.0,0.0
2025-03-08,0.0,-0.03586682950592812,0.5975666312662856,1.974089946058329,0.0,0.0,0.0,0.0
2025-03-09,0.0,-0.0072643584555524,0.5975666312662856,1.9597494490666592,0.0,0.0,0.0,0.0
2025-03-10,0.0,-0.06259180046256474,0.5975666312662856,1.8370852025940576,0.0,0.0,0.0,0.0
2025-03-11,0.0,-0.024361245917513652,0.5975666312662856,1.7923315182022383,0.0,0.0,0.0,0.0
2025-03-12,0.0,0.050964288157419935,0.5975666312662856,1.8836764181695231,0.0,0.0,0.0,0.0
2025-03-13,0.0,0.013105669673419973,0.5975666312662856,1.9083632590776638,0.0,0.0,0.0,0.0
2025-03-14,0.0,-0.033204629042709044,0.5975666312662856,1.8449967649812546,0.0,0.0,0.0,0.0
2025-03-15,0.0,0.03542352137586624,0.5975666312662856,1.9103530473239723,0.0,0.0,0.0,0.0
2025-03-16,0.0,0.00500146680380098,0.5975666312662856,1.919907614673703,0.0,0.0,0.0,0.0
2025-03-17,0.0,-0.02110484284098013,0.5975666312662856,1.8793882661968135,0.0,0.0,0.0,0.0
2025-03-18,0.0,0.017730748634636084,0.5975666312662856,1.9127112271316338,0.0,0.0,0.0,0.0
2025-03-19,0.0,-0.015406832915503599,0.5975666312662856,1.8832424048396088,0.0,0.0,0.0,0.0
2025-03-20,0.0,0.0487486001646702,0.5975666312662856,1.9750478358462868,0.0,0.0,0.0,0.0
2025-03-21,0.017193440188697506,-0.0293104253455182,0.6078408573997239,1.917158343699887,0.0,0.0,0.0,1.0
2025-03-22,0.006977398560631398,-0.0031008431945065418,0.6120820053232378,1.9112135362970337,0.0,0.0,0.0,1.0
2025-03-23,-0.013361991807317342,-0.0025738076190472414,0.6039033705827023,1.9062944403356863,0.0,0.0,0.0,1.0
2025-03-24,-0.005314145631045042,0.023801430469765128,0.6006941401243469,1.951666974912236,0.0,0.0,0.0,1.0
2025-03-25,0.020884282196663495,0.017951528988820797,0.6132392060605858,1.986702381188897,0.0,0.0,0.0,1.0
2025-03-26,-0.0086570043390507,0.0022083961106582617,0.6079303915928433,1.99108980700055,0.0,0.0,0.0,1.0
2025-03-27,-0.019713628584125287,-0.0063953911315695056,0.5959458776479802,1.9783560089067003,0.0,0.0,0.0,1.0
2025-03-28,0.031927780200855516,0.0030636316712566725,0.6149731066411309,1.9844169630326078,0.0,0.0,0.0,1.0
2025-03-29,-0.06455288627000988,-0.03287736017998477,0.5752748176290113,1.9191745717917132,0.0,0.0,1.0,0.0
2025-03-30,-0.024985392451882138,-0.01991829273037571,0.5609013505428656,1.8809478908700725,0.0,0.0,0.0,1.0
2025-03-31,-0.0039041445631627925,-0.0039041445631627925,0.558711510584673,1.8736043983883397,1.0,0.0,0.0,0.0
2025-04-01,0.00670417408514945,0.001915000878034645,0.5624572098150096,1.877192352456343,0.0,0.0,0.0,1.0
2025-04-02,0.03300640933811416,0.03300640933811416,0.5810219027173373,1.9391517316478946,1.0,0.0,0.0,0.0
2025-04-03,-0.03180715842401194,-0.03180715842401194,0.5625412470097861,1.877472825311173,1.0,0.0,0.0,0.0
2025-04-04,0.004399253418654769,0.0077255914482110555,0.5650160085138283,1.8919774133146456,0.0,0.0,0.0,1.0
2025-04-05,0.0,0.008273053038823308,0.5650160085138283,1.9076298428032534,0.0,0.0,0.0,0.0
2025-04-06,0.0,-0.00305445462054843,0.5650160085138283,1.9018030740156069,0.0,0.0,0.0,0.0
2025-04-07,0.0,-0.06440989155693222,0.5650160085138283,1.7793081442556213,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.012374253002926494,0.5650160085138283,1.801325753402808,0.0,0.0,0.0,0.0
2025-04-09,0.0,-0.03599680964085705,0.5650160085138283,1.7364837731563938,0.0,0.0,0.0,0.0
2025-04-10,0.0,0.08244667805893258,0.5650160085138283,1.8796510917563796,0.0,0.0,0.0,0.0
2025-04-11,0.0,-0.03662228869242723,0.5650160085138283,1.8108139668330414,0.0,0.0,0.0,0.0
2025-04-12,0.0,0.04828023526703795,0.5650160085138283,1.898240491176579,0.0,0.0,0.0,0.0
2025-04-13,0.0,0.02236127781260877,0.5650160085138283,1.9406875741549212,0.0,0.0,0.0,0.0
2025-04-14,0.0,-0.01997860898873105,0.5650160085138283,1.901915335941591,0.0,0.0,0.0,0.0
2025-04-15,0.0,0.011036164356275968,0.5650160085138283,1.9229051861807642,0.0,0.0,0.0,0.0
2025-04-16,0.0,-0.010257034909942009,0.5650160085138283,1.9031818805575995,0.0,0.0,0.0,0.0
2025-04-17,0.0,0.005370616430659725,0.5650160085138283,1.913403140435856,0.0,0.0,0.0,0.0
2025-04-18,0.023875221928433943,0.009810611827305804,0.5785058911102139,1.9321747959158202,0.0,0.0,1.0,0.0
2025-04-19,-0.004747433873789397,-0.005853680505621295,0.5757594726465706,1.920864461979515,0.0,0.0,1.0,0.0
2025-04-20,0.04229405360161431,0.008206579353063681,0.6001106746443218,1.93662818861323,0.0,0.0,1.0,0.0
2025-04-21,-0.014400325935423508,-0.000628439937643166,0.5914688853321166,1.9354111341151399,0.0,0.0,1.0,0.0
2025-04-22,-0.009454119482659173,0.02796277215686449,0.5858770678199116,1.9895305946882602,0.0,0.0,1.0,0.0
2025-04-23,0.09149520420779034,0.07002830815051597,0.6394820097807558,2.128854056247969,0.0,0.0,1.0,0.0
2025-04-24,0.014757239132032529,0.00031296882828080186,0.6489189987197231,2.1295203212075338,0.0,0.0,1.0,0.0
2025-04-25,0.008808120877572767,0.002856264387879559,0.6546347557001999,2.1356027942642646,0.0,0.0,1.0,0.0
2025-04-26,-0.009255222120238549,0.009590612417023747,0.6485759656285665,2.156084532940766,0.0,0.0,1.0,0.0
2025-04-27,-0.011752962337382655,-0.0013616270744124526,0.6409532767316023,2.153148749865992,0.0,0.0,1.0,0.0
2025-04-28,-0.006032055118901036,-0.008819660687918618,0.637087011237717,2.1341587084815576,0.0,0.0,1.0,0.0
2025-04-29,-0.0017257650043286388,0.01301862547425392,0.6359875487690106,2.1619425214098964,0.0,0.0,1.0,0.0
2025-04-30,-0.010120731470379063,-0.008147343476467617,0.6295508895694149,2.1443284331115895,0.0,0.0,1.0,0.0
2025-05-01,0.008467471070700228,-0.00021861816875068385,0.6348815935143775,2.1438596439563424,0.0,0.0,1.0,0.0
2025-05-02,0.0249741084124524,0.023252235327595905,0.6507371952598761,2.193709172906951,0.0,1.0,0.0,0.0
2025-05-03,0.0013993834119270243,0.004445053306148861,0.6516478260964467,2.20346032711871,0.0,1.0,0.0,0.0
2025-05-04,-0.003761037900705144,-0.009629799590416765,0.6491969539245859,2.1822414457631227,0.0,1.0,0.0,0.0
2025-05-05,-0.01436129221875393,-0.016640952934134923,0.63987364676175,2.14592686857326,0.0,1.0,0.0,0.0
2025-05-06,0.006552734072905464,0.004581985690131907,0.6440665686092399,2.1557594747771325,0.0,1.0,0.0,0.0
2025-05-07,-0.0021075583011203047,0.022116233565811383,0.6427091607660935,2.2034367548330143,0.0,1.0,0.0,0.0
2025-05-08,0.0017754644824494736,0.0017754644824494736,0.6438502680535786,2.207348878530544,1.0,0.0,0.0,0.0
2025-05-09,0.0623518541216479,0.0623518541216479,0.6839955260434393,2.3449811738002637,1.0,0.0,0.0,0.0
2025-05-10,0.06545746001411668,-0.0011034071380034982,0.7287681358392624,2.342393704834609,0.0,1.0,0.0,0.0
2025-05-11,0.10347404039304497,0.016203357406392005,0.8041767193642583,2.3803483472205267,0.0,1.0,0.0,0.0
2025-05-12,-0.029498044915458488,-0.006086326397470643,0.7804550783764853,2.365860770239663,0.0,1.0,0.0,0.0
2025-05-13,-0.00599924378648109,-0.010743221014506421,0.7757729380969076,2.3404438050954277,0.0,1.0,0.0,0.0
2025-05-14,0.0739090120013175,0.01271092780228944,0.8331095494890093,2.370193017327311,0.0,1.0,0.0,0.0
2025-05-15,-0.027243520685371725,-0.005663651466510711,0.8104127122443248,2.356769070168812,0.0,1.0,0.0,0.0
2025-05-16,-0.023589879610722564,0.0011045537682159434,0.7912951739274819,2.359372248326082,0.0,1.0,0.0,0.0
2025-05-17,0.0008222271078601739,-0.0014735138071797493,0.791945798269804,2.355895680741897,0.0,1.0,0.0,0.0
2025-05-18,-0.027249252305540095,-0.00331868732874141,0.7703658674004378,2.3480771995983822,0.0,1.0,0.0,0.0
2025-05-19,-0.003924522944547593,0.027305573791290394,0.7673425488781285,2.412192794839662,0.0,1.0,0.0,0.0
2025-05-20,0.02500613855736411,-0.003784018351072893,0.7865308229763359,2.403065013037663,0.0,1.0,0.0,0.0
2025-05-21,-0.0010745198672563738,0.010956267675633846,0.7856856799808384,2.4293936365624544,0.0,1.0,0.0,0.0
2025-05-22,0.013736974015593484,0.026961627429285207,0.7964786237511591,2.4948940426705275,0.0,1.0,0.0,0.0
2025-05-23,0.038381836840831296,0.01727514066540481,0.827048936335186,2.5379936882029415,0.0,1.0,0.0,0.0
2025-05-24,-0.05169175016896532,-0.0389357697362529,0.784297329340639,2.4391749503670086,0.0,1.0,0.0,0.0
2025-05-25,0.003821383607283124,0.005733205324353063,0.7872944302982172,2.453159241179481,0.0,1.0,0.0,0.0
2025-05-26,0.009556093866045723,0.009556093866045723,0.794817889774362,2.4766018611565497,1.0,0.0,0.0,0.0
2025-05-27,0.004739079328180296,0.004739079328180296,0.7985845948054595,2.4883386738408895,1.0,0.0,0.0,0.0
2025-05-28,-0.00282743320466905,-0.00282743320466905,0.7963266502053694,2.4813030624500096,1.0,0.0,0.0,0.0
2025-05-29,-0.011279820696354359,-0.011279820696354359,0.7873442283753244,2.4533144088122585,1.0,0.0,0.0,0.0
2025-05-30,-0.01777112573589812,-0.019406555486743637,0.7733522350954328,2.4057040266112155,0.0,0.0,0.0,1.0
2025-05-31,-0.0284388926058996,-0.016402574190579222,0.7513589539350214,2.36624428783415,0.0,0.0,0.0,1.0
2025-06-01,0.003611010160321282,0.006504969572125763,0.7540721187517291,2.3816366349267275,0.0,0.0,0.0,1.0
2025-06-02,0.00420991014739136,0.00976714924241917,0.7572466946163269,2.40489843538127,0.0,0.0,0.0,1.0
2025-06-03,0.02813156440603448,0.0016529815927306402,0.7785492287771828,2.408873688227342,0.0,1.0,0.0,0.0
2025-06-04,-0.005467330832438222,-0.004252408511071004,0.7742926425741183,2.398630173253429,0.0,1.0,0.0,0.0
2025-06-05,0.005730845973636933,-0.00589521803177917,0.7787299944472309,2.384489725404496,0.0,1.0,0.0,0.0
2025-06-06,-0.07230546803203086,-0.030169749282839997,0.722423557728143,2.312550268221534,0.0,1.0,0.0,0.0
2025-06-07,0.015152161624739868,0.0271420646701952,0.7333698362363594,2.3753176571546804,0.0,0.0,0.0,1.0
2025-06-08,0.010931328281255981,0.012179944291476064,0.74138654266783,2.4042488938933837,0.0,0.0,0.0,1.0
2025-06-09,0.002275111956605791,0.00010212570269452215,0.7430732800555202,2.404494429501125,0.0,0.0,0.0,1.0
2025-06-10,0.0,0.04323238046873712,0.7430732800555202,2.5084464475122767,0.0,0.0,0.0,0.0
2025-06-11,0.0,-0.00044296790111297835,0.7430732800555202,2.507335286254368,0.0,0.0,0.0,0.0
2025-06-12,0.0,-0.013907253675847775,0.7430732800555202,2.4724651383780243,0.0,0.0,0.0,0.0
2025-06-13,0.0,-0.02485045695612742,0.7430732800555202,2.4110232498812354,0.0,0.0,0.0,0.0
2025-06-14,-0.02868669078326269,0.0006259281657732263,0.7217569666412628,2.41253237724167,0.0,1.0,0.0,0.0
2025-06-15,-0.01667737181890694,-0.005305816372828787,0.7097199573457,2.399731923454522,0.0,1.0,0.0,0.0
2025-06-16,0.0006786664964373301,0.0006786664964373301,0.7102016205026035,2.4013605411114014,1.0,0.0,0.0,0.0
2025-06-17,0.005292408400150883,0.013232768561933117,0.7139602975247522,2.433137189385687,0.0,1.0,0.0,0.0
2025-06-18,-0.021204490390798636,-0.021204490390798636,0.6988211332564769,2.3815437552338636,1.0,0.0,0.0,0.0
2025-06-19,0.0003751334523636185,0.0003751334523636185,0.69908328444078,2.3824371519647194,1.0,0.0,0.0,0.0
2025-06-20,0.0,-0.00030599888887106186,0.69908328444078,2.381708128843413,0.0,0.0,0.0,0.0
2025-06-21,0.0,-0.013377936611296048,0.69908328444078,2.3498457884691373,0.0,0.0,0.0,0.0
2025-06-22,0.0,-0.017015538492878735,0.69908328444078,2.3098618970031115,0.0,0.0,0.0,0.0
2025-06-23,0.0,-0.006697217937676414,0.69908328444078,2.294392248472947,0.0,0.0,0.0,0.0
2025-06-24,0.0,0.04619655352975993,0.69908328444078,2.4003852627977937,0.0,0.0,0.0,0.0
2025-06-25,0.0,0.0044018364941798005,0.69908328444078,2.4109513662476685,0.0,0.0,0.0,0.0
2025-06-26,0.0,0.011912700295830136,0.69908328444078,2.439672307301599,0.0,0.0,0.0,0.0
2025-06-27,0.0,-0.0023733812029841372,0.69908328444078,2.4338820349060084,0.0,0.0,0.0,0.0
2025-06-28,0.0,0.0008870771102422736,0.69908328444078,2.4360410759482036,0.0,0.0,0.0,0.0
2025-06-29,0.002359660412734277,0.002359660412734277,0.7007328835922793,2.4417893056389133,1.0,0.0,0.0,0.0
2025-06-30,0.009922809056944537,0.009922809056944537,0.7076861221960876,2.4660187146760575,1.0,0.0,0.0,0.0
2025-07-01,-0.011659194254814764,-0.011659194254814764,0.6994350722259669,2.4372669234456406,1.0,0.0,0.0,0.0
2025-07-02,-0.014182392115701381,-0.014182392115701381,0.6895154097721843,2.4027006482467055,1.0,0.0,0.0,0.0
2025-07-03,0.03040376029844971,0.03040376029844971,0.7104792710129851,2.4757517828249282,1.0,0.0,0.0,0.0
2025-07-04,0.0007400053007193819,0.007146929285528403,0.711005029439586,2.493445805745299,0.0,0.0,1.0,0.0
2025-07-05,-0.014245269074844358,-0.014245269074844358,0.7008765714816515,2.457925999318915,1.0,0.0,0.0,0.0
2025-07-06,-0.0010987718067402286,0.0016343493351749228,0.7001064680649027,2.461943109041811,0.0,0.0,1.0,0.0
2025-07-07,0.029270652551078857,0.009219668804942183,0.7205990412403935,2.4846414091237863,0.0,0.0,1.0,0.0
2025-07-08,-0.01078281874312459,-0.0083732024448685,0.712828952392229,2.4638370036022894,0.0,1.0,0.0,0.0
2025-07-09,0.0283627091171057,0.006024661137622678,0.733046712619181,2.478680786647329,0.0,1.0,0.0,0.0
2025-07-10,0.05994533722770434,0.021792281843868055,0.7769894450107978,2.532696896950928,0.0,1.0,0.0,0.0
2025-07-11,0.06343069191248163,0.04088943441471771,0.8262744231165278,2.636257440611162,0.0,1.0,0.0,0.0
2025-07-12,0.0035290596066006596,0.01459596050592138,0.8291903948071155,2.6747361500977638,0.0,1.0,0.0,0.0
2025-07-13,-0.005370272842392554,-0.0012934109416288253,0.8247374161487101,2.6712766170952573,0.0,1.0,0.0,0.0
2025-07-14,0.010636866493811459,0.014466141158864687,0.833510037936735,2.709919681712532,0.0,1.0,0.0,0.0
2025-07-15,0.012747420071729243,0.006011857730355619,0.8441351405243175,2.7262113332996782,0.0,1.0,0.0,0.0
2025-07-16,0.04013377773043314,-0.017987260614893752,0.8780134726285684,2.67717425955634,0.0,1.0,0.0,0.0
2025-07-17,0.07502439283244255,0.009092319977646923,0.9438859003112312,2.701515984560146,0.0,1.0,0.0,0.0
2025-07-18,0.03377435288854613,0.005871269512696342,0.9757650357948658,2.7173773129983556,0.0,1.0,0.0,0.0
2025-07-19,0.01879278173218646,-0.012193177669899469,0.9941023751344579,2.6842438486248126,0.0,1.0,0.0,0.0
2025-07-20,0.013249850812038222,-0.0007400700492072865,1.0072740832968823,2.6822573201476763,0.0,1.0,0.0,0.0
2025-07-21,0.04570743541051758,-0.00546816660258409,1.0533139983998627,2.667590290250108,0.0,1.0,0.0,0.0
2025-07-22,0.0018219635076239804,0.0019235449287162698,1.0552330980670168,2.6727215200248113,0.0,1.0,0.0,0.0
2025-07-23,-0.004916527234283041,0.021052723296370646,1.0500450158018535,2.7289895866341487,0.0,1.0,0.0,0.0
2025-07-24,-0.031195353111977298,-0.011060239457067356,1.017288490750443,2.698806308330132,0.0,1.0,0.0,0.0
2025-07-25,0.021590977399566613,-0.0023149531527343337,1.039252743563075,2.692558698158044,0.0,1.0,0.0,0.0
2025-07-26,0.003943171179066063,-0.006874493569503426,1.0433506950292581,2.674048720702046,0.0,1.0,0.0,0.0
2025-07-27,0.005205007035794962,0.003562456125260516,1.048781342737687,2.683574901946356,0.0,1.0,0.0,0.0
2025-07-28,0.03251720546123971,0.012371798659216893,1.0828847811434033,2.716775550320164,0.0,1.0,0.0,0.0
2025-07-29,-0.02013935748529383,-0.011854169388334723,1.0610761774205721,2.6845704327565825,0.0,1.0,0.0,0.0
2025-07-30,0.0006060067293047755,-0.0012710922904479727,1.061719196724394,2.681158095976341,0.0,1.0,0.0,0.0
2025-07-31,0.004967068987209666,-0.0001702798916839443,1.066992829219569,2.6807015486661707,0.0,1.0,0.0,0.0
2025-08-01,-0.02908894917509497,-0.01810387650268086,1.03595512904021,2.632170458888573,0.0,1.0,0.0,0.0
2025-08-02,-0.03390153069144208,-0.02130853286831491,1.0008346644380965,2.576082768150338,0.0,0.0,0.0,1.0
2025-08-03,-0.026172834379739385,-0.006002606811719935,0.9746399845242562,2.5606195561786844,0.0,0.0,0.0,1.0
2025-08-04,0.020011134509905437,0.014608047348158903,0.9941436363533032,2.5980252078959643,0.0,0.0,0.0,1.0
2025-08-05,0.022829752099542855,0.00822752882096589,1.016839689122587,2.619400535171524,0.0,0.0,0.0,1.0
2025-08-06,-0.01791237338396512,-0.00877491376563122,0.9986256769393882,2.596415521357746,0.0,0.0,0.0,1.0
2025-08-07,0.019821350424031436,0.007831022243575125,1.0184197864244393,2.616748109059062,0.0,1.0,0.0,0.0
2025-08-08,0.061675405697104946,0.02122530220159735,1.0812312399221256,2.672289378459299,0.0,1.0,0.0,0.0
2025-08-09,0.0,-0.006598714044681042,1.0812312399221256,2.6546557050062076,0.0,0.0,0.0,0.0
2025-08-10,0.06294237176257167,-0.0015278532459491734,1.1492864985866103,2.6505997806704364,0.0,1.0,0.0,0.0
2025-08-11,-0.0028065787933029274,0.02366182517106208,1.1460609354722477,2.7133178092791157,0.0,1.0,0.0,0.0
2025-08-12,-0.005822704177729565,-0.004134637993707724,1.1393877616753407,2.7020992223758666,0.0,1.0,0.0,0.0
2025-08-13,0.08938305197530694,0.012029043872721079,1.2412297171971964,2.7346028924702717,0.0,1.0,0.0,0.0
2025-08-14,0.03404592919977101,0.027939999641370283,1.283488536269544,2.811007696305181,0.0,1.0,0.0,0.0
2025-08-15,-0.04394968613498573,-0.041723505823612395,1.2270796179426453,2.6937226003181727,0.0,1.0,0.0,0.0
2025-08-16,-0.027174157929717335,-0.009001296677927928,1.1937347626123347,2.669475604024669,0.0,1.0,0.0,0.0
2025-08-17,-0.0008363671264720596,0.0013757023870593077,1.192736362099159,2.6731480079853225,0.0,1.0,0.0,0.0
2025-08-18,0.013619484481446564,0.0003542120248538616,1.2089808164732254,2.674094869153965,0.0,1.0,0.0,0.0
2025-08-19,-0.03785107855647951,-0.010944300346511282,1.1632195886156207,2.644828771750879,0.0,1.0,0.0,0.0
2025-08-20,-0.05623452956777586,-0.029917213588978364,1.0978064822657996,2.5657028644801327,0.0,1.0,0.0,0.0
2025-08-21,0.06282883235291381,0.01307035245591548,1.1667803816960196,2.59923750521604,0.0,1.0,0.0,0.0
2025-08-22,-0.024489830719807704,-0.016087169442138394,1.1382061276610915,2.5574231310492688,0.0,1.0,0.0,0.0
2025-08-23,0.14316386330714104,0.03931746834601957,1.3011561141369143,2.6579745340516765,0.0,1.0,0.0,0.0
2025-08-24,-0.011459695290799488,-0.012618440409482456,1.2862452615431446,2.6244350407838235,0.0,1.0,0.0,0.0
2025-08-25,0.00912458390538684,-0.016994064450052804,1.2979817143550012,2.5798352225557664,0.0,0.0,1.0,0.0
2025-08-26,-0.0908081013577654,-0.02834397559269386,1.180114459277326,2.5067124359744737,0.0,0.0,1.0,0.0
2025-08-27,0.04701515534615908,0.01504152309569573,1.2355977239064981,2.5444172089744512,0.0,0.0,1.0,0.0
2025-08-28,-0.009334419978621278,-0.005602736167209299,1.2240641358269264,2.5301615106532602,0.0,0.0,0.0,1.0
2025-08-29,0.021836817866836666,0.011774489389774878,1.2507938014183058,2.5599528705148638,0.0,0.0,0.0,1.0
2025-08-30,-0.04412143616030462,-0.03594996012936935,1.1956069825593232,2.46792266688679,0.0,0.0,1.0,0.0
2025-08-31,-0.011571934799884276,0.002780694691349561,1.1817714965108603,2.4747852063452633,0.0,0.0,1.0,0.0
2025-09-01,-0.008924799408241313,-0.0048592282086233896,1.1712244229581237,2.4627596602603066,0.0,0.0,1.0,0.0
2025-09-02,-0.019995795045092968,0.008399966969213635,1.1478048594448458,2.483446760059605,0.0,0.0,1.0,0.0
2025-09-03,0.06270981373834883,0.01857316451826163,1.2197834883886036,2.5295722253065356,0.0,0.0,1.0,0.0
2025-09-04,0.006922599466151702,0.004688702446187243,1.2282275609141433,2.5414326367871376,0.0,0.0,1.0,0.0
2025-09-05,-0.03794033043774647,-0.008833318190754058,1.1816282014003134,2.5189833536460298,0.0,0.0,1.0,0.0
2025-09-06,0.003915297709729204,-0.0005649618436445181,1.1862546275910075,2.517560224166444,0.0,0.0,1.0,0.0
2025-09-07,-0.01618090906795422,-0.00409346984576231,1.1670599493305176,2.507254667303928,0.0,0.0,1.0,0.0
2025-09-08,0.03162962566097116,0.008373199838440648,1.2039736186517538,2.528248411679127,0.0,0.0,1.0,0.0
2025-09-09,-0.0035746169371656533,0.008036717196953314,1.1996698741626206,2.548567229167438,0.0,0.0,0.0,1.0
2025-09-10,0.015393646634167535,-0.004264125576439848,1.2181371682831361,2.537699818462269,0.0,0.0,1.0,0.0
2025-09-11,0.030427422161428685,0.021765495826905124,1.2552019421530145,2.5929341132709474,0.0,0.0,1.0,0.0
2025-09-12,0.020981386758453402,0.013405021996247157,1.2815378195612888,2.627692452094164,0.0,0.0,1.0,0.0
2025-09-13,0.059286387359665405,0.005687954998741418,1.3575155671478603,2.642638648512208,0.0,0.0,1.0,0.0
2025-09-14,0.001689737305292205,-0.0016318726534870764,1.3598094118441848,2.6383261987686533,0.0,0.0,1.0,0.0
2025-09-15,-0.008853662176525612,-0.005148109981138904,1.3477701186872564,2.624743805331272,0.0,0.0,1.0,0.0
2025-09-16,-0.027786920568352635,0.00020539514702488937,1.3103197374548943,2.625282914971071,0.0,0.0,1.0,0.0
2025-09-17,0.013545429506243378,0.011833877556614025,1.328068581089229,2.6563501915383094,0.0,0.0,1.0,0.0
2025-09-18,0.03351771723369734,-0.002628431945523202,1.3725824082571354,2.6493681558363735,0.0,0.0,1.0,0.0
2025-09-19,0.010652227353195487,0.005921111184923111,1.387203468130887,2.6650553592568755,0.0,0.0,1.0,0.0
2025-09-20,-0.037236086987240236,-0.012716533606078717,1.335549439122564,2.6311650932188253,0.0,0.0,1.0,0.0
2025-09-21,0.004720788838922463,0.0005162291731350965,1.341854286008603,2.6325233773992798,0.0,0.0,1.0,0.0
2025-09-22,0.00590835679877344,-0.0035521198038208635,1.349782439902305,2.6231723389763983,0.0,0.0,0.0,1.0
2025-09-23,-0.053574928976447334,-0.022616111508294012,1.2774679415508834,2.5638463808526355,0.0,0.0,0.0,1.0
2025-09-24,0.025268650584648666,-0.005985755510039215,1.309747832599023,2.5484998232515528,0.0,0.0,0.0,1.0
2025-09-25,0.0005929364429062556,0.011590591885226376,1.3105244298199885,2.578038444622433,0.0,0.0,0.0,1.0
2025-09-26,-0.07236003083022335,-0.038448791641434665,1.2156948416744533,2.4789159816215367,0.0,0.0,0.0,1.0
2025-09-27,0.017238675450829355,0.0068525552521054856,1.2366518104973265,2.4959028903509255,0.0,0.0,0.0,1.0
2025-09-28,0.008327517256795591,-0.0005049533361849434,1.2469500497898904,2.494642575859649,0.0,0.0,0.0,1.0
2025-09-29,0.025320246365982513,0.022687225594463012,1.2785231322566446,2.5512390947557293,0.0,0.0,0.0,1.0
2025-09-30,0.037074874341676445,0.019319841819074535,1.3259242167279863,2.6005286305090487,0.0,0.0,0.0,1.0
2025-10-01,-0.020493007196902946,-0.002492561397482218,1.2987520422120318,2.5940466532315947,0.0,0.0,0.0,1.0
2025-10-02,0.016746829730620583,0.03928127177047003,1.3205020215252525,2.695944104802463,0.0,0.0,0.0,1.0
2025-10-03,0.06286956331499494,0.01779254742745784,1.4035214069751132,2.7439118181489364,0.0,0.0,0.0,1.0
2025-10-04,0.09148075930979949,0.013584357842897132,1.5319166109927547,2.781186098176026,0.0,0.0,0.0,1.0
2025-10-05,-0.03404695462832574,0.0010698163904563351,1.4797595156439058,2.784161456648764,0.0,0.0,0.0,1.0
2025-10-06,0.013867700539323735,0.009194635557218778,1.5002803774770703,2.8097608065751047,0.0,0.0,0.0,1.0
2025-10-07,0.05070573441106485,0.010261211034997553,1.5763531958395547,2.838592355169237,0.0,0.0,0.0,1.0
2025-10-08,0.07115836977607759,-0.026085283175452445,1.6885239194468074,2.764546869764973,0.0,0.0,0.0,1.0
2025-10-09,-0.003988435717946159,0.015090254383865354,1.6817893503358792,2.806264585285845,0.0,0.0,0.0,1.0
2025-10-10,-0.03873195127906637,-0.013412570819882008,1.6166503671570172,2.768625362796372,0.0,0.0,0.0,1.0
2025-10-11,-0.11550836327821024,-0.06981452353643813,1.4299137292535924,2.575335102241845,0.0,0.0,0.0,1.0
2025-10-12,0.024586026490028834,-0.02074724283604612,1.465069626079477,2.52190399949144,0.0,0.0,0.0,1.0
2025-10-13,0.14116741403268374,0.03911892562312791,1.6718897165709479,2.6205581744762143,0.0,0.0,0.0,1.0
2025-10-14,-0.004402994883559996,0.000283980199108802,1.6645283947030094,2.6213023611083783,0.0,0.0,0.0,1.0
2025-10-15,-0.06247824167484295,-0.01792807370876892,1.5605315873841163,2.5743074591654573,0.0,0.0,0.0,1.0
2025-10-16,-0.04169697380895787,-0.02163285650693325,1.4954621426569095,2.518617835296603,0.0,0.0,0.0,1.0
2025-10-17,-0.015497026344547415,-0.023773576159506815,1.472286926434882,2.458741282372487,0.0,0.0,0.0,1.0
2025-10-18,-0.06311160869032928,-0.015110715242155237,1.379368530053836,2.4215879430004246,0.0,0.0,0.0,1.0
2025-10-19,0.019512161741291223,0.0066926649103804525,1.4062829919130937,2.437794819653944,0.0,0.0,0.0,1.0
2025-10-20,0.015826255966008285,0.013672882851026413,1.4285391865037542,2.4711265026379117,0.0,0.0,0.0,1.0
2025-10-21,-0.008247070656290822,0.01829696070149822,1.4167579228973775,2.5163406071451084,0.0,0.0,0.0,1.0
2025-10-22,-0.03883721383176286,-0.019189008929830775,1.3617349924979678,2.468054524764105,0.0,0.0,0.0,1.0
2025-10-23,0.0,-0.007998037855668327,1.3617349924979678,2.4483149312451884,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.02258062746812617,1.3617349924979678,2.503599418632287,0.0,0.0,0.0,0.0
2025-10-25,0.0,0.008626068876515847,1.3617349924979678,2.525195639656614,0.0,0.0,0.0,0.0
2025-10-26,0.0,0.005608264103640126,1.3617349924979678,2.5393576037171686,0.0,0.0,0.0,0.0
2025-10-27,0.0,0.025584079796840964,1.3617349924979678,2.6043247312833833,0.0,0.0,0.0,0.0
2025-10-28,0.0,-0.0025613911699994274,1.3617349924979678,2.597654036912863,0.0,0.0,0.0,0.0
2025-10-29,0.0,-0.010793620892237898,1.3617349924979678,2.569615944029234,0.0,0.0,0.0,0.0
