asset,system,exposure,model,window,dSharpe,dSharpe_lo,dSharpe_hi,P(dSharpe>0),dCAGR,dCAGR_lo,dCAGR_hi
BTC,LL2_k0.30,long_flat,M3_linear,walk_forward_oos,0.01892186092533088,-0.04280843400076823,0.08370176344265867,0.7205,0.011933687733291176,-0.02655756243984624,0.05897763512847277
BTC,LL2_k0.30,long_flat,M4_strength,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,LL2_k0.30,long_flat,M5_override,walk_forward_oos,-0.036460810607625405,-0.08272232377606051,-0.003977981601318702,0.013,-0.02374661650166221,-0.05227933131109026,-0.002888698040058747
BTC,LL2_k0.30,long_flat,M6_probability,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,LL2_k0.30,long_flat,M1_1close,test_2024+,-0.040421418227694406,-0.2136100918358342,0.09552369160073672,0.31,-0.01697271070530193,-0.07317467140213768,0.04741406140717782
BTC,LL2_k0.30,long_flat,M2_2close,test_2024+,-0.049489367009959095,-0.2042683813220803,0.0876444171777601,0.253,-0.020582321586846586,-0.07517475065640035,0.040653345327680356
BTC,LL2_k0.30,long_flat,M3_linear,test_2024+,-0.028668025451219048,-0.13707236098243394,0.05736942193283484,0.281,-0.012245808210810338,-0.0486001719527455,0.02834911221908646
BTC,LL2_k0.30,long_short,M1_1close,walk_forward_oos,0.0884181323440606,-0.10040685991069503,0.2988969326016636,0.8035,0.05492025738753903,-0.07224535383652428,0.1932339836190424
BTC,LL2_k0.30,long_short,M2_2close,walk_forward_oos,-0.010816480017660335,-0.12439555973692741,0.11595930436491386,0.4135,-0.00651948381137335,-0.07419403887597602,0.07248513630087308
BTC,LL2_k0.30,long_short,M3_linear,walk_forward_oos,0.02831080788023632,-0.06569593450062862,0.12910627543940265,0.714,0.018907400348041947,-0.0424050813713857,0.08328548018750624
BTC,LL2_k0.30,long_short,M4_strength,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,LL2_k0.30,long_short,M5_override,walk_forward_oos,-0.027698574753023175,-0.07505764468912535,0.0,0.009,-0.01654116501125047,-0.0465275796189454,0.0
BTC,LL2_k0.30,long_short,M6_probability,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,LL2_k0.30,long_short,M1_1close,test_2024+,-0.06574044782035018,-0.30318134500145905,0.1361366129686488,0.292,-0.02858744711887895,-0.1316380349649847,0.07056510526371643
BTC,LL2_k0.30,long_short,M2_2close,test_2024+,-0.07843913854572115,-0.29558606953071864,0.1284861555278375,0.245,-0.0340377284463409,-0.12157862998812012,0.06381354833247402
BTC,LL2_k0.30,long_short,M3_linear,test_2024+,-0.047916447134462595,-0.19960509433540877,0.082936217078633,0.2615,-0.02000227099391305,-0.08267135710376046,0.04430995674105524
ETH,GERHARD_SMA120,long_flat,M1_1close,walk_forward_oos,-0.10977869285488273,-0.2843087764652317,0.05088089753657456,0.0975,-0.10672141783144595,-0.26379090248411013,0.039495817018099295
ETH,GERHARD_SMA120,long_flat,M2_2close,walk_forward_oos,-0.007663013021838472,-0.118986405155255,0.10562556867477896,0.4285,-0.00733651432436444,-0.11134678860575878,0.10727337678076368
ETH,GERHARD_SMA120,long_flat,M3_linear,walk_forward_oos,-0.046617990229267825,-0.12793279303861718,0.023036482228395674,0.1055,-0.05030758226351795,-0.12292457089152817,0.013041904544349331
ETH,GERHARD_SMA120,long_flat,M4_strength,walk_forward_oos,0.026540110179161247,0.0,0.08535564025084763,0.861,0.025487590278171712,0.0,0.08341378780194751
ETH,GERHARD_SMA120,long_flat,M5_override,walk_forward_oos,0.0073467623086690415,-0.055065286268606156,0.07656987710846817,0.5895,0.003628883496415103,-0.051870942561879976,0.07381954741270413
ETH,GERHARD_SMA120,long_flat,M6_probability,walk_forward_oos,0.03335451303845316,-0.0012468594880989863,0.09549881800755172,0.948,0.03203423064481603,-0.001090515496086808,0.09819136928950667
ETH,GERHARD_SMA120,long_flat,M1_1close,test_2024+,0.18189819529549178,-0.12599741040119744,0.5175072623519851,0.88,0.09224145638222248,-0.048229477520118316,0.3318784775590097
ETH,GERHARD_SMA120,long_flat,M2_2close,test_2024+,0.11847095084985604,-0.17871986351578756,0.4607490393486368,0.764,0.06439968929448892,-0.08670828404713875,0.2778617194734058
ETH,GERHARD_SMA120,long_flat,M3_linear,test_2024+,0.04683982046081081,-0.12291161884537541,0.2298456573272474,0.6805,0.022214868648462893,-0.051588277762703444,0.1283876748762965
ETH,GERHARD_SMA120,long_short,M1_1close,walk_forward_oos,-0.2151971602839976,-0.4822409705304228,0.05131557430090815,0.0585,-0.17113637647018365,-0.430724288168063,0.04226347725990358
ETH,GERHARD_SMA120,long_short,M2_2close,walk_forward_oos,-0.014279119495046122,-0.19638392780592043,0.18013099958983278,0.4265,-0.012037408447542308,-0.17873443281498014,0.15562132074314747
ETH,GERHARD_SMA120,long_short,M3_linear,walk_forward_oos,-0.09751791382719388,-0.22377862380966537,0.01991125183914871,0.0535,-0.07167842724469842,-0.18983001498985805,0.02131395945178816
ETH,GERHARD_SMA120,long_short,M4_strength,walk_forward_oos,0.04289487550252907,0.0,0.13057650076663896,0.861,0.037288894250815385,0.0,0.12048397257573291
ETH,GERHARD_SMA120,long_short,M5_override,walk_forward_oos,-0.003323813332515968,-0.11851905310529545,0.11615042063181576,0.4765,-0.00388973060681419,-0.09337659965918471,0.10517684351004754
ETH,GERHARD_SMA120,long_short,M6_probability,walk_forward_oos,0.05383789699481084,-0.0019397315433427264,0.1510384638438184,0.9485,0.04712218092074272,-0.0017242481547640354,0.13819802397771858
ETH,GERHARD_SMA120,long_short,M1_1close,test_2024+,0.22525017822302162,-0.1478180637466556,0.6245888118912776,0.8775,0.1516343993827497,-0.10214243015001291,0.5025373375386476
ETH,GERHARD_SMA120,long_short,M2_2close,test_2024+,0.18020006047329545,-0.21869679125797967,0.6536289144821039,0.7775,0.12108958493059652,-0.16995656211644092,0.5003868418761873
ETH,GERHARD_SMA120,long_short,M3_linear,test_2024+,0.054921968508818975,-0.1497919967030785,0.27304042412831053,0.6755,0.040358178825643076,-0.0915998492179548,0.19666403395896104
ETH,LL3_k0.30,long_flat,M1_1close,walk_forward_oos,-0.0727835366217583,-0.19142588472234146,0.02580163741897959,0.0725,-0.06610483781678234,-0.18375408649565114,0.02426076601185509
ETH,LL3_k0.30,long_flat,M2_2close,walk_forward_oos,-0.05991881283324796,-0.12992713164422837,-0.0017107019997481866,0.023,-0.05497527929215784,-0.12681881245250687,-0.0015400658770918772
ETH,LL3_k0.30,long_flat,M3_linear,walk_forward_oos,-0.041412720124859526,-0.0983590184900779,0.005492181047051183,0.045,-0.039233726402308156,-0.09861197064756622,0.0036456151612824475
ETH,LL3_k0.30,long_flat,M4_strength,walk_forward_oos,-0.020168993480127462,-0.08512326289520739,0.032464164124146856,0.2625,-0.018038915535673272,-0.07986840657376008,0.034308302369981315
ETH,LL3_k0.30,long_flat,M5_override,walk_forward_oos,-0.009586492109483036,-0.03174638286430032,0.0,0.009,-0.008619348141579719,-0.03192005294741363,0.0
ETH,LL3_k0.30,long_flat,M6_probability,walk_forward_oos,-0.016966641750263634,-0.07605350640669375,0.028991974630292246,0.278,-0.015281492394757734,-0.07284232349245563,0.0289856719496785
ETH,LL3_k0.30,long_flat,M1_1close,test_2024+,-0.0719911713551098,-0.3168330648082038,0.13659992476332325,0.2585,-0.03635465700494356,-0.16704134957099678,0.07191804757028812
ETH,LL3_k0.30,long_flat,M2_2close,test_2024+,-0.07682590828468516,-0.2626713542395477,0.04784273314336648,0.145,-0.04006449135973478,-0.13071034956902192,0.023081073530289695
ETH,LL3_k0.30,long_flat,M3_linear,test_2024+,-0.04552694938924662,-0.1836513844191031,0.0499266700339248,0.1985,-0.0246329983067739,-0.09513394227310071,0.023667639817544703
ETH,LL3_k0.30,long_short,M1_1close,walk_forward_oos,0.04308029844004285,-0.06762141492434101,0.1730042613587805,0.7485,0.0330767137415513,-0.059000587222943865,0.13728906624834125
ETH,LL3_k0.30,long_short,M2_2close,walk_forward_oos,-0.019948245585275026,-0.09638401725535287,0.05579095749470423,0.2875,-0.013978377997156288,-0.08648969421954072,0.04071776814139996
ETH,LL3_k0.30,long_short,M3_linear,walk_forward_oos,0.009873216814422936,-0.04547383108102043,0.07050580764657821,0.605,0.009343073909358734,-0.04014188328382754,0.05472164638359662
ETH,LL3_k0.30,long_short,M4_strength,walk_forward_oos,0.026373111359421997,-0.0553812871155452,0.10415422306962244,0.7515,0.019232761152309763,-0.04512682661772762,0.08777773836491444
ETH,LL3_k0.30,long_short,M5_override,walk_forward_oos,-0.013372716253323147,-0.06040269861284344,0.030384512193599902,0.272,-0.01039255251876392,-0.05254479360025965,0.022596747830991856
