asset,system,exposure,model,window,n,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,WorstDay,Skew,Trades,Whipsaws,WhipsawsPerYr,TurnoverPerYr,Exposure,UpCapture,DownCapture,WorstMonth
BTC,LL3_k0.30,long_flat,M2_2close,train_<=2021,1974,1.3942357391014943,0.609736526903815,1.7339573505563344,1.8982867143095055,-0.4520766147192804,3.0840695884418907,-0.1569052633763215,0.8058340216654778,10,0,0.0,3.5131712259371835,0.544579533941236,0.7349152271203373,0.3566172656307706,-0.18161027055217727
BTC,LL3_k0.30,long_flat,M2_2close,validation_2022-23,730,0.21860458167994024,0.25720584530352664,0.8955105255274804,0.8580735312644533,-0.1857474571311618,1.1768913828283367,-0.061357604280874556,1.6673544362572004,4,1,0.5,3.5,0.32602739726027397,0.36494292953612223,0.12272212465870741,-0.08273987576221165
BTC,LL3_k0.30,long_flat,M2_2close,test_2024+,988,0.26461341867791455,0.3100014432987032,0.9112174027936357,0.9680759665826586,-0.29500483347589934,0.8969799428711135,-0.08440339319160906,0.772366182824619,7,4,1.4777327935222673,4.433198380566802,0.45040485829959515,0.586201040893006,0.38447471429488644,-0.14962778216524586
BTC,LL3_k0.30,long_flat,M3_linear,full,3692,0.7716083364408837,0.48609102202964755,1.4169670818074187,1.4497683208536953,-0.4520766147192805,1.7068087826662262,-0.1569052633763215,1.0275081728903606,20,5,0.49431202600216684,3.756771397616468,0.4761646803900325,0.6634642628541457,0.3022908624692627,-0.20002532836266773
BTC,LL3_k0.30,long_flat,M3_linear,train_<=2021,1974,1.3996084084809661,0.6079768114505837,1.7409164323545183,1.9109375199319518,-0.4520766147192805,3.095954010693654,-0.1569052633763215,0.8114134309187923,10,0,0.0,3.5131712259371835,0.544579533941236,0.7329267337204858,0.34878802920356955,-0.20002532836266773
BTC,LL3_k0.30,long_flat,M3_linear,validation_2022-23,730,0.2437262939624678,0.25547349589727736,0.979680136506162,0.9651497409697172,-0.18574745713116214,1.3121379841575165,-0.061357604280874556,1.7690665065634716,4,1,0.5,3.5,0.32602739726027397,0.3784111495917254,0.1118098865622349,-0.0797177376702789
BTC,LL3_k0.30,long_flat,M3_linear,test_2024+,988,0.2549046170082039,0.30805844719034414,0.8900489209846655,0.9450696160377554,-0.2865078634191037,0.8896950120888284,-0.08440339319160906,0.7483303493524917,7,4,1.4777327935222673,4.433198380566802,0.45040485829959515,0.5782199624917451,0.387389892913802,-0.14962778216524586
BTC,LL3_k0.30,long_short,M0_3close,full,3692,0.3156941630759762,0.6135413544806473,0.7527586671099644,0.9516985042282646,-0.8090907459293621,0.39018387574480795,-0.16643230640130977,0.34439012232295074,42,12,1.1863488624052003,8.106717226435535,0.8120260021668473,0.375432214709364,0.06226252981123411,-0.3109328233613433
BTC,LL3_k0.30,long_short,M0_3close,train_<=2021,1974,0.5526644208191043,0.7245765051843988,0.9681247888692965,1.2428828404882215,-0.8090907459293621,0.6830685230298689,-0.16643230640130977,0.29717771803575627,23,4,0.739614994934144,8.135764944275582,0.8156028368794326,0.507536316898986,0.2991791321747954,-0.3109328233613433
BTC,LL3_k0.30,long_short,M0_3close,validation_2022-23,730,0.23408760202059864,0.49530248924388265,0.6709582154289446,0.8810394042451412,-0.3886016147793324,0.602384532430534,-0.14553439363372195,0.379697568344943,8,1,0.5,7.0,0.8342465753424657,-0.11303192313133471,-0.5611127239231593,-0.16618163635210104
BTC,LL3_k0.30,long_short,M0_3close,test_2024+,988,-0.009162718877833598,0.4198522368279889,0.18761072841817802,0.24128597718311925,-0.4515362145272558,-0.02029232336862875,-0.12351182687910213,0.16719010912801466,13,7,2.5860323886639676,8.866396761133604,0.7884615384615384,0.17308992410736254,0.11890199657687474,-0.20913439198718498
